season,team,conference,statName,statValue
2025,North Texas,American Athletic,passingTDsOpponent,16
2025,North Texas,American Athletic,penalties,78
2025,North Texas,American Athletic,penaltiesOpponent,90
2025,North Texas,American Athletic,penaltyYards,637
2025,North Texas,American Athletic,penaltyYardsOpponent,782
2025,North Texas,American Athletic,possessionTime,23840
2025,North Texas,American Athletic,possessionTimeOpponent,26560
2025,North Texas,American Athletic,puntReturns,18
2025,North Texas,American Athletic,puntReturnsOpponent,6
2025,North Texas,American Athletic,puntReturnTDs,0
2025,North Texas,American Athletic,puntReturnTDsOpponent,1
2025,North Texas,American Athletic,puntReturnYards,98
2025,North Texas,American Athletic,puntReturnYardsOpponent,80
2025,North Texas,American Athletic,rushingAttempts,513
2025,North Texas,American Athletic,rushingAttemptsOpponent,606
2025,North Texas,American Athletic,rushingTDs,49
2025,North Texas,American Athletic,rushingTDsOpponent,28
2025,North Texas,American Athletic,rushingYards,2718
2025,North Texas,American Athletic,rushingYardsOpponent,3022
2025,North Texas,American Athletic,sacks,24
2025,North Texas,American Athletic,sacksOpponent,18
2025,North Texas,American Athletic,tacklesForLoss,74
2025,North Texas,American Athletic,tacklesForLossOpponent,54
2025,North Texas,American Athletic,thirdDownConversions,79
2025,North Texas,American Athletic,thirdDownConversionsOpponent,86
2025,North Texas,American Athletic,thirdDowns,172
2025,North Texas,American Athletic,thirdDownsOpponent,203
2025,North Texas,American Athletic,totalYards,7160
2025,North Texas,American Athletic,totalYardsOpponent,5349
2025,North Texas,American Athletic,turnovers,19
2025,North Texas,American Athletic,turnoversOpponent,28
2025,Northwestern,Big Ten,firstDowns,256
2025,Northwestern,Big Ten,firstDownsOpponent,225
2025,Northwestern,Big Ten,fourthDownConversions,17
2025,Northwestern,Big Ten,fourthDownConversionsOpponent,8
2025,Northwestern,Big Ten,fourthDowns,29
2025,Northwestern,Big Ten,fourthDownsOpponent,18
2025,Northwestern,Big Ten,fumblesLost,8
2025,Northwestern,Big Ten,fumblesLostOpponent,11
2025,Northwestern,Big Ten,fumblesRecovered,11
2025,Northwestern,Big Ten,fumblesRecoveredOpponent,8
2025,Northwestern,Big Ten,games,13
2025,Northwestern,Big Ten,interceptions,13
2025,Northwestern,Big Ten,interceptionsOpponent,9
2025,Northwestern,Big Ten,interceptionTDs,0
2025,Northwestern,Big Ten,interceptionTDsOpponent,0
2025,Northwestern,Big Ten,interceptionYards,100
2025,Northwestern,Big Ten,interceptionYardsOpponent,125
2025,Northwestern,Big Ten,kickReturns,11
2025,Northwestern,Big Ten,kickReturnsOpponent,33
2025,Northwestern,Big Ten,kickReturnTDs,0
2025,Northwestern,Big Ten,kickReturnTDsOpponent,1
2025,Northwestern,Big Ten,kickReturnYards,227
2025,Northwestern,Big Ten,kickReturnYardsOpponent,746
2025,Northwestern,Big Ten,netPassingYards,2417
2025,Northwestern,Big Ten,netPassingYardsOpponent,2516
2025,Northwestern,Big Ten,passAttempts,378
2025,Northwestern,Big Ten,passAttemptsOpponent,347
2025,Northwestern,Big Ten,passCompletions,224
2025,Northwestern,Big Ten,passCompletionsOpponent,223
2025,Northwestern,Big Ten,passesIntercepted,9
2025,Northwestern,Big Ten,passesInterceptedOpponent,13
2025,Northwestern,Big Ten,passingTDs,17
2025,Northwestern,Big Ten,passingTDsOpponent,13
2025,Northwestern,Big Ten,penalties,55
2025,Northwestern,Big Ten,penaltiesOpponent,60
2025,Northwestern,Big Ten,penaltyYards,440
2025,Northwestern,Big Ten,penaltyYardsOpponent,578
2025,Northwestern,Big Ten,possessionTime,25201
2025,Northwestern,Big Ten,possessionTimeOpponent,21599
2025,Northwestern,Big Ten,puntReturns,15
2025,Northwestern,Big Ten,puntReturnsOpponent,12
2025,Northwestern,Big Ten,puntReturnTDs,0
2025,Northwestern,Big Ten,puntReturnTDsOpponent,0
2025,Northwestern,Big Ten,puntReturnYards,27
2025,Northwestern,Big Ten,puntReturnYardsOpponent,60
2025,Northwestern,Big Ten,rushingAttempts,449
2025,Northwestern,Big Ten,rushingAttemptsOpponent,412
2025,Northwestern,Big Ten,rushingTDs,16
2025,Northwestern,Big Ten,rushingTDsOpponent,18
2025,Northwestern,Big Ten,rushingYards,2092
2025,Northwestern,Big Ten,rushingYardsOpponent,1772
2025,Northwestern,Big Ten,sacks,23
2025,Northwestern,Big Ten,sacksOpponent,16
2025,Northwestern,Big Ten,tacklesForLoss,52
2025,Northwestern,Big Ten,tacklesForLossOpponent,52
2025,Northwestern,Big Ten,thirdDownConversions,75
2025,Northwestern,Big Ten,thirdDownConversionsOpponent,64
2025,Northwestern,Big Ten,thirdDowns,175
2025,Northwestern,Big Ten,thirdDownsOpponent,153
2025,Northwestern,Big Ten,totalYards,4509
2025,Northwestern,Big Ten,totalYardsOpponent,4288
2025,Northwestern,Big Ten,turnovers,21
2025,Northwestern,Big Ten,turnoversOpponent,20
2025,Notre Dame,FBS Independents,firstDowns,270
2025,Notre Dame,FBS Independents,firstDownsOpponent,222
2025,Notre Dame,FBS Independents,fourthDownConversions,17
2025,Notre Dame,FBS Independents,fourthDownConversionsOpponent,14
2025,Notre Dame,FBS Independents,fourthDowns,31
2025,Notre Dame,FBS Independents,fourthDownsOpponent,32
2025,Notre Dame,FBS Independents,fumblesLost,4
2025,Notre Dame,FBS Independents,fumblesLostOpponent,2
2025,Notre Dame,FBS Independents,fumblesRecovered,2
2025,Notre Dame,FBS Independents,fumblesRecoveredOpponent,4
2025,Notre Dame,FBS Independents,games,12
2025,Notre Dame,FBS Independents,interceptions,6
2025,Notre Dame,FBS Independents,interceptionsOpponent,21
2025,Notre Dame,FBS Independents,interceptionTDs,3
2025,Notre Dame,FBS Independents,interceptionTDsOpponent,1
2025,Notre Dame,FBS Independents,interceptionYards,270
2025,Notre Dame,FBS Independents,interceptionYardsOpponent,92
2025,Notre Dame,FBS Independents,kickReturns,21
2025,Notre Dame,FBS Independents,kickReturnsOpponent,15
2025,Notre Dame,FBS Independents,kickReturnTDs,2
2025,Notre Dame,FBS Independents,kickReturnTDsOpponent,0
2025,Notre Dame,FBS Independents,kickReturnYards,531
2025,Notre Dame,FBS Independents,kickReturnYardsOpponent,324
2025,Notre Dame,FBS Independents,netPassingYards,3061
2025,Notre Dame,FBS Independents,netPassingYardsOpponent,2561
2025,Notre Dame,FBS Independents,passAttempts,322
2025,Notre Dame,FBS Independents,passAttemptsOpponent,413
2025,Notre Dame,FBS Independents,passCompletions,217
2025,Notre Dame,FBS Independents,passCompletionsOpponent,230
2025,Notre Dame,FBS Independents,passesIntercepted,21
2025,Notre Dame,FBS Independents,passesInterceptedOpponent,6
2025,Notre Dame,FBS Independents,passingTDs,25
2025,Notre Dame,FBS Independents,passingTDsOpponent,14
2025,Notre Dame,FBS Independents,penalties,66
2025,Notre Dame,FBS Independents,penaltiesOpponent,79
2025,Notre Dame,FBS Independents,penaltyYards,637
2025,Notre Dame,FBS Independents,penaltyYardsOpponent,689
2025,Notre Dame,FBS Independents,possessionTime,21094
2025,Notre Dame,FBS Independents,possessionTimeOpponent,22106
2025,Notre Dame,FBS Independents,puntReturns,19
2025,Notre Dame,FBS Independents,puntReturnsOpponent,2
2025,Notre Dame,FBS Independents,puntReturnTDs,2
2025,Notre Dame,FBS Independents,puntReturnTDsOpponent,0
2025,Notre Dame,FBS Independents,puntReturnYards,212
2025,Notre Dame,FBS Independents,puntReturnYardsOpponent,11
2025,Notre Dame,FBS Independents,rushingAttempts,418
2025,Notre Dame,FBS Independents,rushingAttemptsOpponent,400
2025,Notre Dame,FBS Independents,rushingTDs,38
2025,Notre Dame,FBS Independents,rushingTDsOpponent,8
2025,Notre Dame,FBS Independents,rushingYards,2453
2025,Notre Dame,FBS Independents,rushingYardsOpponent,1196
2025,Notre Dame,FBS Independents,sacks,34
2025,Notre Dame,FBS Independents,sacksOpponent,12
2025,Notre Dame,FBS Independents,tacklesForLoss,69
2025,Notre Dame,FBS Independents,tacklesForLossOpponent,53
2025,Notre Dame,FBS Independents,thirdDownConversions,65
2025,Notre Dame,FBS Independents,thirdDownConversionsOpponent,63
2025,Notre Dame,FBS Independents,thirdDowns,135
2025,Notre Dame,FBS Independents,thirdDownsOpponent,178
2025,Notre Dame,FBS Independents,totalYards,5514
2025,Notre Dame,FBS Independents,totalYardsOpponent,3757
2025,Notre Dame,FBS Independents,turnovers,10
2025,Notre Dame,FBS Independents,turnoversOpponent,23
2025,Ohio,Mid-American,firstDowns,281
2025,Ohio,Mid-American,firstDownsOpponent,240
2025,Ohio,Mid-American,fourthDownConversions,17
2025,Ohio,Mid-American,fourthDownConversionsOpponent,17
2025,Ohio,Mid-American,fourthDowns,29
2025,Ohio,Mid-American,fourthDownsOpponent,29
2025,Ohio,Mid-American,fumblesLost,8
2025,Ohio,Mid-American,fumblesLostOpponent,5
2025,Ohio,Mid-American,fumblesRecovered,5
2025,Ohio,Mid-American,fumblesRecoveredOpponent,8
2025,Ohio,Mid-American,games,13
2025,Ohio,Mid-American,interceptions,11
2025,Ohio,Mid-American,interceptionsOpponent,12
2025,Ohio,Mid-American,interceptionTDs,1
2025,Ohio,Mid-American,interceptionTDsOpponent,0
2025,Ohio,Mid-American,interceptionYards,176
2025,Ohio,Mid-American,interceptionYardsOpponent,80
2025,Ohio,Mid-American,kickReturns,18
2025,Ohio,Mid-American,kickReturnsOpponent,30
2025,Ohio,Mid-American,kickReturnTDs,1
2025,Ohio,Mid-American,kickReturnTDsOpponent,0
2025,Ohio,Mid-American,kickReturnYards,398
2025,Ohio,Mid-American,kickReturnYardsOpponent,671
2025,Ohio,Mid-American,netPassingYards,2394
2025,Ohio,Mid-American,netPassingYardsOpponent,2705
2025,Ohio,Mid-American,passAttempts,312
2025,Ohio,Mid-American,passAttemptsOpponent,360
2025,Ohio,Mid-American,passCompletions,192
2025,Ohio,Mid-American,passCompletionsOpponent,231
2025,Ohio,Mid-American,passesIntercepted,12
2025,Ohio,Mid-American,passesInterceptedOpponent,11
2025,Ohio,Mid-American,passingTDs,14
2025,Ohio,Mid-American,passingTDsOpponent,19
2025,Ohio,Mid-American,penalties,80
2025,Ohio,Mid-American,penaltiesOpponent,57
2025,Ohio,Mid-American,penaltyYards,628
2025,Ohio,Mid-American,penaltyYardsOpponent,499
2025,Ohio,Mid-American,possessionTime,25057
2025,Ohio,Mid-American,possessionTimeOpponent,21558
2025,Ohio,Mid-American,puntReturns,12
2025,Ohio,Mid-American,puntReturnsOpponent,14
2025,Ohio,Mid-American,puntReturnTDs,0
2025,Ohio,Mid-American,puntReturnTDsOpponent,1
2025,Ohio,Mid-American,puntReturnYards,160
2025,Ohio,Mid-American,puntReturnYardsOpponent,117
2025,Ohio,Mid-American,rushingAttempts,552
2025,Ohio,Mid-American,rushingAttemptsOpponent,427
2025,Ohio,Mid-American,rushingTDs,32
2025,Ohio,Mid-American,rushingTDsOpponent,15
2025,Ohio,Mid-American,rushingYards,2966
2025,Ohio,Mid-American,rushingYardsOpponent,1875
2025,Ohio,Mid-American,sacks,22
2025,Ohio,Mid-American,sacksOpponent,26
2025,Ohio,Mid-American,tacklesForLoss,64
2025,Ohio,Mid-American,tacklesForLossOpponent,48
2025,Ohio,Mid-American,thirdDownConversions,70
2025,Ohio,Mid-American,thirdDownConversionsOpponent,54
2025,Ohio,Mid-American,thirdDowns,165
2025,Ohio,Mid-American,thirdDownsOpponent,162
2025,Ohio,Mid-American,totalYards,5360
2025,Ohio,Mid-American,totalYardsOpponent,4580
2025,Ohio,Mid-American,turnovers,19
2025,Ohio,Mid-American,turnoversOpponent,17
2025,Ohio State,Big Ten,firstDowns,317
2025,Ohio State,Big Ten,firstDownsOpponent,184
2025,Ohio State,Big Ten,fourthDownConversions,12
2025,Ohio State,Big Ten,fourthDownConversionsOpponent,11
2025,Ohio State,Big Ten,fourthDowns,18
2025,Ohio State,Big Ten,fourthDownsOpponent,28
2025,Ohio State,Big Ten,fumblesLost,3
2025,Ohio State,Big Ten,fumblesLostOpponent,6
2025,Ohio State,Big Ten,fumblesRecovered,6
2025,Ohio State,Big Ten,fumblesRecoveredOpponent,3
2025,Ohio State,Big Ten,games,14
2025,Ohio State,Big Ten,interceptions,8
2025,Ohio State,Big Ten,interceptionsOpponent,8
2025,Ohio State,Big Ten,interceptionTDs,0
2025,Ohio State,Big Ten,interceptionTDsOpponent,1
2025,Ohio State,Big Ten,interceptionYards,50
2025,Ohio State,Big Ten,interceptionYardsOpponent,91
2025,Ohio State,Big Ten,kickReturns,9
2025,Ohio State,Big Ten,kickReturnsOpponent,16
2025,Ohio State,Big Ten,kickReturnTDs,1
2025,Ohio State,Big Ten,kickReturnTDsOpponent,0
2025,Ohio State,Big Ten,kickReturnYards,202
2025,Ohio State,Big Ten,kickReturnYardsOpponent,266
2025,Ohio State,Big Ten,netPassingYards,3755
2025,Ohio State,Big Ten,netPassingYardsOpponent,1816
2025,Ohio State,Big Ten,passAttempts,408
2025,Ohio State,Big Ten,passAttemptsOpponent,342
2025,Ohio State,Big Ten,passCompletions,313
2025,Ohio State,Big Ten,passCompletionsOpponent,208
2025,Ohio State,Big Ten,passesIntercepted,8
2025,Ohio State,Big Ten,passesInterceptedOpponent,8
2025,Ohio State,Big Ten,passingTDs,33
2025,Ohio State,Big Ten,passingTDsOpponent,7
2025,Ohio State,Big Ten,penalties,57
2025,Ohio State,Big Ten,penaltiesOpponent,50
2025,Ohio State,Big Ten,penaltyYards,539
2025,Ohio State,Big Ten,penaltyYardsOpponent,392
2025,Ohio State,Big Ten,possessionTime,27727
2025,Ohio State,Big Ten,possessionTimeOpponent,22673
2025,Ohio State,Big Ten,puntReturns,20
2025,Ohio State,Big Ten,puntReturnsOpponent,4
2025,Ohio State,Big Ten,puntReturnTDs,0
2025,Ohio State,Big Ten,puntReturnTDsOpponent,0
2025,Ohio State,Big Ten,puntReturnYards,222
2025,Ohio State,Big Ten,puntReturnYardsOpponent,6
2025,Ohio State,Big Ten,rushingAttempts,471
2025,Ohio State,Big Ten,rushingAttemptsOpponent,425
2025,Ohio State,Big Ten,rushingTDs,25
2025,Ohio State,Big Ten,rushingTDsOpponent,5
2025,Ohio State,Big Ten,rushingYards,2167
2025,Ohio State,Big Ten,rushingYardsOpponent,1251
2025,Ohio State,Big Ten,sacks,35
2025,Ohio State,Big Ten,sacksOpponent,16
2025,Ohio State,Big Ten,tacklesForLoss,78
2025,Ohio State,Big Ten,tacklesForLossOpponent,56
2025,Ohio State,Big Ten,thirdDownConversions,80
2025,Ohio State,Big Ten,thirdDownConversionsOpponent,54
2025,Ohio State,Big Ten,thirdDowns,152
2025,Ohio State,Big Ten,thirdDownsOpponent,177
2025,Ohio State,Big Ten,totalYards,5922
2025,Ohio State,Big Ten,totalYardsOpponent,3067
2025,Ohio State,Big Ten,turnovers,11
2025,Ohio State,Big Ten,turnoversOpponent,14
2025,Oklahoma,SEC,firstDowns,241
2025,Oklahoma,SEC,firstDownsOpponent,194
2025,Oklahoma,SEC,fourthDownConversions,8
2025,Oklahoma,SEC,fourthDownConversionsOpponent,11
2025,Oklahoma,SEC,fourthDowns,14
2025,Oklahoma,SEC,fourthDownsOpponent,24
2025,Oklahoma,SEC,fumblesLost,5
2025,Oklahoma,SEC,fumblesLostOpponent,4
2025,Oklahoma,SEC,fumblesRecovered,4
2025,Oklahoma,SEC,fumblesRecoveredOpponent,4
2025,Oklahoma,SEC,games,13
2025,Oklahoma,SEC,interceptions,11
2025,Oklahoma,SEC,interceptionsOpponent,9
2025,Oklahoma,SEC,interceptionTDs,1
2025,Oklahoma,SEC,interceptionTDsOpponent,1
2025,Oklahoma,SEC,interceptionYards,177
2025,Oklahoma,SEC,interceptionYardsOpponent,162
2025,Oklahoma,SEC,kickReturns,4
2025,Oklahoma,SEC,kickReturnsOpponent,21
2025,Oklahoma,SEC,kickReturnTDs,0
2025,Oklahoma,SEC,kickReturnTDsOpponent,0
2025,Oklahoma,SEC,kickReturnYards,17
2025,Oklahoma,SEC,kickReturnYardsOpponent,369
2025,Oklahoma,SEC,netPassingYards,3066
2025,Oklahoma,SEC,netPassingYardsOpponent,2538
2025,Oklahoma,SEC,passAttempts,431
2025,Oklahoma,SEC,passAttemptsOpponent,407
2025,Oklahoma,SEC,passCompletions,265
2025,Oklahoma,SEC,passCompletionsOpponent,240
2025,Oklahoma,SEC,passesIntercepted,9
2025,Oklahoma,SEC,passesInterceptedOpponent,11
2025,Oklahoma,SEC,passingTDs,17
2025,Oklahoma,SEC,passingTDsOpponent,11
2025,Oklahoma,SEC,penalties,88
2025,Oklahoma,SEC,penaltiesOpponent,58
2025,Oklahoma,SEC,penaltyYards,795
2025,Oklahoma,SEC,penaltyYardsOpponent,469
2025,Oklahoma,SEC,possessionTime,23196
2025,Oklahoma,SEC,possessionTimeOpponent,23604
2025,Oklahoma,SEC,puntReturns,20
2025,Oklahoma,SEC,puntReturnsOpponent,27
2025,Oklahoma,SEC,puntReturnTDs,0
2025,Oklahoma,SEC,puntReturnTDsOpponent,1
2025,Oklahoma,SEC,puntReturnYards,255
2025,Oklahoma,SEC,puntReturnYardsOpponent,252
2025,Oklahoma,SEC,rushingAttempts,433
2025,Oklahoma,SEC,rushingAttemptsOpponent,416
2025,Oklahoma,SEC,rushingTDs,18
2025,Oklahoma,SEC,rushingTDsOpponent,7
2025,Oklahoma,SEC,rushingYards,1543
2025,Oklahoma,SEC,rushingYardsOpponent,1008
2025,Oklahoma,SEC,sacks,45
2025,Oklahoma,SEC,sacksOpponent,30
2025,Oklahoma,SEC,tacklesForLoss,123
2025,Oklahoma,SEC,tacklesForLossOpponent,73
2025,Oklahoma,SEC,thirdDownConversions,71
2025,Oklahoma,SEC,thirdDownConversionsOpponent,53
2025,Oklahoma,SEC,thirdDowns,184
2025,Oklahoma,SEC,thirdDownsOpponent,189
2025,Oklahoma,SEC,totalYards,4609
2025,Oklahoma,SEC,totalYardsOpponent,3546
2025,Oklahoma,SEC,turnovers,16
2025,Oklahoma,SEC,turnoversOpponent,13
2025,Oklahoma State,Big 12,firstDowns,187
2025,Oklahoma State,Big 12,firstDownsOpponent,254
2025,Oklahoma State,Big 12,fourthDownConversions,10
2025,Oklahoma State,Big 12,fourthDownConversionsOpponent,18
2025,Oklahoma State,Big 12,fourthDowns,25
2025,Oklahoma State,Big 12,fourthDownsOpponent,22
2025,Oklahoma State,Big 12,fumblesLost,7
2025,Oklahoma State,Big 12,fumblesLostOpponent,6
2025,Oklahoma State,Big 12,fumblesRecovered,7
2025,Oklahoma State,Big 12,fumblesRecoveredOpponent,7
2025,Oklahoma State,Big 12,games,12
2025,Oklahoma State,Big 12,interceptions,10
2025,Oklahoma State,Big 12,interceptionsOpponent,6
2025,Oklahoma State,Big 12,interceptionTDs,1
2025,Oklahoma State,Big 12,interceptionTDsOpponent,3
2025,Oklahoma State,Big 12,interceptionYards,89
2025,Oklahoma State,Big 12,interceptionYardsOpponent,208
2025,Oklahoma State,Big 12,kickReturns,16
2025,Oklahoma State,Big 12,kickReturnsOpponent,20
2025,Oklahoma State,Big 12,kickReturnTDs,0
2025,Oklahoma State,Big 12,kickReturnTDsOpponent,1
2025,Oklahoma State,Big 12,kickReturnYards,248
2025,Oklahoma State,Big 12,kickReturnYardsOpponent,418
2025,Oklahoma State,Big 12,netPassingYards,2089
2025,Oklahoma State,Big 12,netPassingYardsOpponent,3015
2025,Oklahoma State,Big 12,passAttempts,365
2025,Oklahoma State,Big 12,passAttemptsOpponent,338
2025,Oklahoma State,Big 12,passCompletions,210
2025,Oklahoma State,Big 12,passCompletionsOpponent,222
2025,Oklahoma State,Big 12,passesIntercepted,6
2025,Oklahoma State,Big 12,passesInterceptedOpponent,10
2025,Oklahoma State,Big 12,passingTDs,7
2025,Oklahoma State,Big 12,passingTDsOpponent,27
2025,Oklahoma State,Big 12,penalties,63
2025,Oklahoma State,Big 12,penaltiesOpponent,66
2025,Oklahoma State,Big 12,penaltyYards,568
2025,Oklahoma State,Big 12,penaltyYardsOpponent,564
2025,Oklahoma State,Big 12,possessionTime,20793
2025,Oklahoma State,Big 12,possessionTimeOpponent,22407
2025,Oklahoma State,Big 12,puntReturns,19
2025,Oklahoma State,Big 12,puntReturnsOpponent,24
2025,Oklahoma State,Big 12,puntReturnTDs,0
2025,Oklahoma State,Big 12,puntReturnTDsOpponent,0
2025,Oklahoma State,Big 12,puntReturnYards,83
2025,Oklahoma State,Big 12,puntReturnYardsOpponent,158
2025,Oklahoma State,Big 12,rushingAttempts,403
2025,Oklahoma State,Big 12,rushingAttemptsOpponent,457
2025,Oklahoma State,Big 12,rushingTDs,10
2025,Oklahoma State,Big 12,rushingTDsOpponent,19
2025,Oklahoma State,Big 12,rushingYards,1421
2025,Oklahoma State,Big 12,rushingYardsOpponent,2006
2025,Oklahoma State,Big 12,sacks,22
2025,Oklahoma State,Big 12,sacksOpponent,22
2025,Oklahoma State,Big 12,tacklesForLoss,67
2025,Oklahoma State,Big 12,tacklesForLossOpponent,71
2025,Oklahoma State,Big 12,thirdDownConversions,62
2025,Oklahoma State,Big 12,thirdDownConversionsOpponent,72
2025,Oklahoma State,Big 12,thirdDowns,178
2025,Oklahoma State,Big 12,thirdDownsOpponent,166
2025,Oklahoma State,Big 12,totalYards,3510
2025,Oklahoma State,Big 12,totalYardsOpponent,5021
2025,Oklahoma State,Big 12,turnovers,17
2025,Oklahoma State,Big 12,turnoversOpponent,12
2025,Old Dominion,Sun Belt,firstDowns,292
2025,Old Dominion,Sun Belt,firstDownsOpponent,230
2025,Old Dominion,Sun Belt,fourthDownConversions,5
2025,Old Dominion,Sun Belt,fourthDownConversionsOpponent,8
2025,Old Dominion,Sun Belt,fourthDowns,16
2025,Old Dominion,Sun Belt,fourthDownsOpponent,28
2025,Old Dominion,Sun Belt,fumblesLost,14
2025,Old Dominion,Sun Belt,fumblesLostOpponent,11
2025,Old Dominion,Sun Belt,fumblesRecovered,11
2025,Old Dominion,Sun Belt,fumblesRecoveredOpponent,14
2025,Old Dominion,Sun Belt,games,13
2025,Old Dominion,Sun Belt,interceptions,10
2025,Old Dominion,Sun Belt,interceptionsOpponent,15
2025,Old Dominion,Sun Belt,interceptionTDs,0
2025,Old Dominion,Sun Belt,interceptionTDsOpponent,1
