gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,puntReturnYards,puntReturnTDs,puntReturns
401309542,2021,1,regular,Wagner,NEC,away,7,1,0,31,0,2,1,,,,1,,1,0,51,0,0,1,25:56,0,0,0,14-90,0.5,35,18,5.3,7-15,79,97,0-1,2-13,7,,,
401309542,2021,1,regular,Buffalo,Mid-American,home,69,7,2,41,0,2,14,,,,1,1,9,0,27,5,2,1,35:33,0,1,1,6-54,5.6,56,312,11.7,16-22,257,569,2-2,8-13,30,66,0,6
401282789,2021,1,regular,Minnesota,Big Ten,home,31,3,1,17,0,1,7,23,0,1,0,2,1,0,30,0,2,0,38:41,0,2,2,5-50,4.1,50,203,8.2,14-25,205,408,1-1,8-14,24,9,0,1
401282789,2021,1,regular,Ohio State,Big Ten,away,45,1,4,19,0,1,9,,,,3,0,4,1,43,2,1,5,21:19,1,0,1,5-48,7.7,26,201,13.4,13-22,294,495,0-0,4-8,17,1,0,1
401282782,2021,1,regular,Northwestern,Big Ten,home,21,0,3,62,0,3,3,,,,1,1,2,0,41,2,3,2,35:42,0,0,0,6-40,3.1,38,117,6.6,30-43,283,400,4-5,8-19,20,13,0,1
401282782,2021,1,regular,Michigan State,Big Ten,away,38,4,1,12,0,1,8,,,,0,1,8,0,56,4,3,5,24:18,0,1,1,5-50,8.8,37,326,7.1,15-26,185,511,1-1,4-10,23,,,
401282822,2021,1,regular,Temple,American Athletic,away,14,2,0,38,0,2,4,,,,0,3,7,0,41,0,1,0,24:23,2,3,5,6-30,3.1,36,113,5.5,8-27,148,261,1-3,2-13,12,,,
401282822,2021,1,regular,Rutgers,Big Ten,home,61,6,1,113,0,4,11,67,1,2,4,0,10,1,30,3,6,4,35:37,0,0,0,1-15,4.3,51,220,5.0,16-29,145,365,3-3,6-16,21,55,0,2
401282815,2021,1,regular,Wisconsin,Big Ten,home,10,1,0,,,,4,,,,0,2,7,0,34,2,2,0,42:51,2,1,3,7-42,3.1,58,180,5.0,22-37,185,365,2-3,7-22,29,8,0,3
401282815,2021,1,regular,Penn State,Big Ten,away,16,1,1,29,0,2,4,47,0,2,1,0,6,0,64,2,2,4,17:09,0,0,0,7-79,2.8,18,50,7.5,18-33,247,297,0-1,3-13,11,17,0,2
401282723,2021,1,regular,Iowa,Big Ten,home,34,2,0,57,0,2,10,85,2,3,0,2,5,2,31,1,6,5,27:56,0,2,2,2-20,4.4,36,158,5.2,13-28,145,303,1-1,4-12,18,28,0,3
401282723,2021,1,regular,Indiana,Big Ten,away,6,0,0,,,,6,,,,2,0,6,0,40,2,1,3,32:04,3,0,3,7-67,2.5,31,77,4.7,14-33,156,233,1-1,6-18,11,-2,0,1
401310695,2021,1,regular,Colorado State,Mountain West,home,23,2,1,,,,5,,,,0,1,3,0,31,0,6,1,29:33,1,1,2,5-50,3.1,40,124,6.9,33-49,338,462,2-4,10-19,28,8,0,2
401310695,2021,1,regular,South Dakota State,MVFC,away,42,4,2,-2,0,1,6,0,0,1,1,0,6,0,46,3,4,6,30:27,0,0,0,6-42,7.1,34,242,8.0,18-28,224,466,1-1,5-11,22,6,0,2
401300998,2021,1,regular,SMU,American Athletic,home,56,1,7,,,,8,57,0,3,1,1,6,0,34,2,5,4,31:38,0,0,0,2-10,4.5,38,171,9.1,26-35,319,490,2-2,5-12,26,20,0,1
401300998,2021,1,regular,Abilene Christian,Western Athletic,away,9,0,1,79,0,5,3,,,,0,3,6,0,50,0,1,3,28:00,3,1,4,6-38,4.3,28,119,5.9,15-36,213,332,1-2,5-16,15,7,0,2
401310696,2021,1,regular,New Mexico,Mountain West,home,27,0,3,99,0,3,9,4,0,2,0,2,10,0,38,5,2,7,33:13,0,1,1,3-16,3.3,38,125,6.3,23-29,183,308,0-0,3-13,16,32,0,1
401310696,2021,1,regular,Houston Christian,Southland,away,17,0,1,26,0,2,5,,,,0,2,8,1,37,2,0,0,26:47,2,1,3,3-35,-0.3,22,-6,4.1,28-47,193,187,0-0,6-17,14,69,0,4
401282714,2021,1,regular,Illinois,Big Ten,home,30,1,2,9,0,1,4,,,,2,1,6,1,39,5,4,6,34:55,0,1,1,3-40,3.5,48,167,8.4,15-19,159,326,0-0,6-13,18,7,0,1
401282714,2021,1,regular,Nebraska,Big Ten,away,22,2,1,30,0,2,4,,,,1,2,10,0,39,3,0,1,25:05,0,1,1,5-67,4.1,39,160,7.3,16-32,232,392,1-2,5-14,19,1,0,2
401309601,2021,1,regular,Georgia State,Sun Belt,home,10,1,0,,,,4,,,,0,1,4,0,38,0,0,0,17:53,1,1,2,5-55,1.7,28,48,6.5,12-20,129,177,0-1,4-10,14,,,
401309601,2021,1,regular,Army,FBS Independents,away,43,4,2,,,,7,4,0,1,1,2,6,0,30,3,0,2,42:07,0,0,0,2-20,3.9,67,258,24.5,3-4,98,356,3-3,10-16,20,21,0,3
401287892,2021,1,regular,Louisiana,Sun Belt,away,18,1,1,21,0,1,6,,,,0,1,5,0,32,3,3,1,26:47,0,1,1,5-25,2.6,29,76,7.1,28-40,282,358,3-3,4-13,22,0,0,1
401287892,2021,1,regular,Texas,Big 12,home,38,2,3,25,0,3,8,,,,2,0,7,0,32,4,1,1,33:13,0,0,0,7-64,4.0,42,170,10.2,18-26,265,435,1-1,10-15,21,24,0,2
401287894,2021,1,regular,Tulane,American Athletic,away,35,2,3,37,0,2,3,0,0,2,0,4,6,0,41,1,0,3,26:38,0,3,3,6-48,3.1,32,100,6.6,27-45,296,396,4-6,4-14,24,,,
401287894,2021,1,regular,Oklahoma,Big 12,home,40,3,1,,,,16,,,,3,1,9,0,40,4,3,2,33:22,2,0,2,7-50,3.3,35,116,7.9,31-40,314,430,2-3,3-12,24,3,0,1
401282614,2021,1,regular,Florida State,ACC,home,38,3,2,72,0,3,6,5,0,1,0,1,9,0,34,4,0,2,29:25,3,0,3,9-54,5.5,48,264,6.8,14-26,178,442,1-2,7-16,19,,,
401282614,2021,1,regular,Notre Dame,FBS Independents,away,41,1,4,,,,11,4,0,3,0,2,8,0,36,5,6,0,30:35,1,0,1,5-38,1.9,35,65,10.5,26-35,366,431,1-2,6-17,17,4,0,1
401282608,2021,1,regular,Wake Forest,ACC,home,42,2,3,119,1,2,6,47,0,2,0,2,7,1,46,2,3,7,27:41,0,1,1,2-20,4.0,41,164,6.5,18-29,188,352,0-3,8-16,20,25,0,3
401282608,2021,1,regular,Old Dominion,Conference USA,away,10,0,1,64,0,3,4,,,,1,0,6,0,41,2,1,2,32:19,2,0,2,8-56,3.7,39,145,3.3,18-38,127,272,1-4,5-17,17,41,0,3
401300993,2021,1,regular,East Carolina,American Athletic,away,19,0,2,75,0,4,7,20,0,1,0,1,9,0,37,1,0,1,28:05,1,1,2,7-90,3.6,24,86,7.2,22-41,295,381,2-3,5-16,20,3,0,2
401300993,2021,1,regular,App State,Sun Belt,home,33,2,2,74,0,3,9,0,0,1,1,0,5,0,36,4,5,4,31:55,1,0,1,7-65,6.3,36,226,9.6,20-27,259,485,0-0,4-11,25,-4,0,1
401309600,2021,1,regular,Gardner-Webb,Big South,away,25,0,4,92,0,4,1,,,,0,,3,0,47,0,3,3,24:11,0,0,0,6-50,3.3,19,62,7.9,28-46,365,427,0-2,7-12,20,0,0,1
401309600,2021,1,regular,Georgia Southern,Sun Belt,home,30,2,1,65,0,4,12,,,,0,1,5,0,31,3,8,1,35:49,0,0,0,6-46,5.6,65,362,6.8,12-20,135,497,4-5,4-14,25,0,0,1
401328545,2021,1,regular,The Citadel,Southern,away,14,2,0,107,0,5,2,,,,0,,0,0,20,0,1,0,34:39,0,0,0,3-35,4.1,55,223,2.3,3-6,14,237,2-3,3-12,16,,,
401328545,2021,1,regular,Coastal Carolina,Sun Belt,home,52,5,2,25,0,1,10,,,,0,1,0,0,29,0,1,0,25:21,0,0,0,4-40,8.2,32,262,14.5,20-24,348,610,1-1,4-6,28,18,0,2
401282607,2021,1,regular,NC State,ACC,home,45,4,2,25,0,1,9,22,0,3,0,,8,0,31,0,10,3,29:12,1,0,1,3-25,7.3,40,293,8.9,17-26,232,525,1-1,8-13,27,12,0,2
401282607,2021,1,regular,South Florida,American Athletic,away,0,0,0,66,0,4,,27,0,1,0,2,3,0,25,1,2,1,30:48,3,0,3,6-70,3.3,32,104,5.1,14-33,167,271,0-1,3-16,15,,,
401300997,2021,1,regular,Nicholls,Southland,away,17,1,1,59,0,3,5,,,,0,,2,0,53,0,0,3,28:45,1,0,1,12-112,3.6,28,100,5.9,19-34,199,299,0-1,5-13,17,,,
401300997,2021,1,regular,Memphis,American Athletic,home,42,3,1,124,0,4,18,1,0,1,0,1,1,0,35,0,2,5,31:15,0,0,0,6-55,6.1,53,322,8.3,19-32,265,587,2-3,9-17,32,,,
401300995,2021,1,regular,Boise State,Mountain West,away,31,1,2,34,0,2,7,127,1,2,0,2,5,1,56,3,0,3,25:14,1,0,1,6-49,0.8,26,20,6.7,25-39,263,283,1-2,4-14,17,,,
401300995,2021,1,regular,UCF,American Athletic,home,36,1,4,69,0,3,4,0,0,1,0,2,10,0,29,0,8,2,34:46,2,0,2,7-50,5.3,48,255,8.6,25-37,318,573,0-1,10-17,29,9,0,3
401309937,2021,1,regular,North Carolina,ACC,away,10,0,1,,,,4,0,0,1,1,2,4,0,34,1,3,1,25:03,3,0,3,5-44,4.9,30,146,6.3,17-33,208,354,2-3,2-10,18,,,
401309937,2021,1,regular,Virginia Tech,ACC,home,17,1,1,,,,5,0,0,3,0,3,9,0,33,6,4,5,34:57,1,1,2,2-25,3.0,43,127,8.9,12-19,169,296,0-0,6-13,17,-1,0,1
401282613,2021,1,regular,William & Mary,CAA,away,0,0,0,25,0,2,0,,,,0,1,6,0,31,1,0,1,32:42,0,0,0,5-45,2.5,37,94,5.6,10-16,89,183,1-1,3-14,11,,,
401282613,2021,1,regular,Virginia,ACC,home,43,3,2,26,0,2,11,,,,0,,8,0,31,2,5,0,27:18,0,0,0,2-22,6.4,32,206,10.6,21-32,339,545,0-2,6-13,22,67,0,3
401310697,2021,1,regular,Montana State,Big Sky,away,16,0,2,,,,4,21,0,1,0,1,5,0,43,2,0,2,26:16,0,1,1,4-32,4.0,30,121,6.9,19-29,200,321,0-1,4-12,17,0,0,2
401310697,2021,1,regular,Wyoming,Mountain West,home,19,1,1,18,0,1,7,,,,1,0,4,0,37,2,0,3,33:44,1,0,1,4-50,3.5,43,151,7.5,15-26,196,347,1-2,6-17,17,13,0,3
401310694,2021,1,regular,Eastern Washington,Big Sky,away,35,1,3,33,0,2,9,15,0,1,1,1,12,0,38,4,0,1,27:58,2,1,3,5-44,2.9,34,97,9.6,29-39,374,471,0-0,0-0,22,-1,0,2
401310694,2021,1,regular,UNLV,Mountain West,home,33,3,0,74,0,4,13,0,0,2,1,1,4,0,45,3,0,3,32:12,1,1,2,7-60,4.5,44,199,6.1,12-23,140,339,0-0,4-15,17,22,0,2
401310698,2021,1,regular,Portland State,Big Sky,away,35,1,3,48,0,3,5,11,0,1,3,3,9,0,49,4,0,1,29:12,2,2,4,3-21,2.9,27,77,8.5,23-47,400,477,0-2,5-13,24,,,
401310698,2021,1,regular,Hawai'i,Mountain West,home,49,4,3,51,0,5,7,10,0,2,2,6,7,0,34,2,4,9,30:48,1,3,4,3-21,5.6,48,268,12.2,18-25,305,573,1-2,4-11,25,19,0,3
401282724,2021,2,regular,Indiana,Big Ten,home,56,3,3,112,0,3,8,,,,1,0,5,2,33,2,1,3,33:24,0,0,0,5-50,3.6,50,179,8.0,13-20,159,338,3-3,7-15,20,154,2,9
401282724,2021,2,regular,Idaho,Big Sky,away,14,0,2,41,0,2,2,,,,0,1,4,0,50,2,0,1,26:36,0,1,1,8-65,3.0,22,65,5.0,23-39,196,261,1-2,3-14,13,,,
401282060,2021,2,regular,UAB,Conference USA,away,7,0,0,,,,1,61,1,1,0,1,2,1,24,0,0,2,30:39,3,0,3,11-78,3.5,36,127,2.8,8-17,47,174,1-2,1-11,11,-2,0,1
401282060,2021,2,regular,Georgia,SEC,home,56,1,6,,,,8,28,1,3,0,,5,1,33,3,0,0,29:21,1,0,1,4-47,4.3,38,163,17.1,14-22,376,539,0-1,6-11,23,48,0,2
401282059,2021,2,regular,South Florida,American Athletic,home,20,2,0,40,0,3,8,88,0,2,0,1,3,0,46,1,1,3,29:18,1,0,1,2-30,2.7,41,109,6.3,17-30,188,297,0-2,5-17,20,48,0,2
401282059,2021,2,regular,Florida,SEC,away,42,3,3,30,0,2,6,0,0,1,0,,7,0,47,3,1,2,30:42,2,0,2,4-45,8.3,44,363,12.1,17-25,303,666,1-3,4-12,26,,,
401282066,2021,2,regular,Pittsburgh,ACC,away,41,2,3,36,0,3,11,25,0,1,2,0,9,0,41,5,3,2,36:05,0,0,0,9-76,2.1,45,96,8.1,25-37,301,397,2-2,8-20,24,5,0,1
401282066,2021,2,regular,Tennessee,SEC,home,34,2,2,122,0,4,10,,,,0,2,10,0,42,2,5,4,23:55,1,2,3,13-134,4.1,33,136,7.2,22-33,238,374,0-1,6-13,20,10,0,1
401282065,2021,2,regular,East Carolina,American Athletic,home,17,1,1,21,0,1,5,0,0,1,2,1,7,0,35,3,1,3,41:03,2,0,2,3-20,3.1,38,116,6.1,12-25,152,268,1-1,2-16,12,6,0,2
401282065,2021,2,regular,South Carolina,SEC,away,20,0,1,111,0,3,8,63,1,2,0,3,8,1,32,5,1,7,18:57,1,2,3,7-55,2.6,39,100,9.4,13-24,225,325,0-0,2-12,15,,,
401282061,2021,2,regular,Missouri,SEC,away,28,0,4,25,0,1,4,9,0,1,1,1,5,0,41,2,1,4,27:12,1,0,1,7-65,4.3,24,104,5.7,34-52,294,398,0-1,9-15,25,,,
401282061,2021,2,regular,Kentucky,SEC,home,35,4,1,,,,5,0,0,1,0,2,3,0,45,1,6,8,32:48,1,1,2,3-35,6.6,52,341,9.9,10-18,179,520,0-0,8-12,26,,,
401282068,2021,2,regular,Colorado State,Mountain West,home,21,1,2,,,,3,,,,1,1,6,0,27,3,4,1,24:33,1,0,1,11-115,6.3,33,207,6.3,20-38,238,445,1-1,4-15,20,13,0,3
401282068,2021,2,regular,Vanderbilt,SEC,away,24,1,2,0,0,1,6,0,0,1,0,2,3,0,23,0,4,5,35:27,0,1,1,9-62,2.8,37,104,5.7,27-42,238,342,1-1,6-18,21,6,0,2
401282618,2021,2,regular,Georgia Tech,ACC,home,45,1,4,54,0,3,9,0,0,2,2,1,10,0,29,2,2,1,26:16,0,1,1,5-31,4.4,36,158,11.0,17-23,254,412,0-0,6-11,20,,,
401282618,2021,2,regular,Kennesaw State,Big South,away,17,1,1,,,,5,,,,2,3,3,0,32,3,2,3,33:41,2,1,3,4-30,3.5,43,149,5.6,8-20,111,260,2-2,3-15,13,,,
401282623,2021,2,regular,Boston College,ACC,away,45,3,1,96,1,1,9,-3,0,2,1,2,4.5,1,18,0,0,2,32:24,0,2,2,11-99,6.2,41,254,12.3,14-18,221,475,0-0,10-13,24,-4,0,1
401282623,2021,2,regular,Massachusetts,FBS Independents,home,28,1,3,20,0,2,4,,,,2,2,4.5,0,26,0,0,0,27:36,2,1,3,5-50,4.0,30,121,7.4,14-29,214,335,2-3,2-8,20,4,0,1
401287899,2021,2,regular,Tulsa,American Athletic,away,23,2,0,19,0,3,5,55,1,1,0,1,9,1,38,1,3,3,31:48,0,0,0,6-61,3.2,39,123,8.3,19-27,224,347,0-0,4-13,18,8,0,3
401287899,2021,2,regular,Oklahoma State,Big 12,home,28,1,2,116,1,2,4,,,,0,3,6,1,38,2,1,2,28:12,1,0,1,7-70,3.3,43,140,6.7,15-26,173,313,1-1,6-15,19,34,0,2
401287897,2021,2,regular,Southern Illinois,MVFC,away,23,2,0,,,,5,63,1,2,3,2,6,1,55,1,0,2,26:04,1,2,3,2-10,2.5,40,100,6.3,16-28,176,276,2-3,4-14,17,,,
401287897,2021,2,regular,Kansas State,Big 12,home,31,4,0,48,0,2,7,0,0,1,0,2,7,0,48,5,2,4,33:56,2,2,4,5-40,4.2,49,208,8.2,11-21,172,380,1-1,4-10,24,,,
401287895,2021,2,regular,Texas Southern,SWAC,away,7,1,0,47,0,2,1,,,,0,2,4,0,43,1,2,2,27:56,0,1,1,4-33,4.0,40,161,5.5,12-22,120,281,0-3,3-12,16,,,
401287895,2021,2,regular,Baylor,Big 12,home,66,5,3,39,0,2,12,,,,1,1,10,0,41,2,3,4,32:04,0,0,0,3-32,9.7,43,419,11.3,19-26,295,714,3-3,5-9,33,-21,0,1
401282754,2021,2,regular,Iowa,Big Ten,away,27,1,1,44,0,2,9,47,0,3,1,0,4,0,43,2,5,7,31:38,0,0,0,5-50,1.7,39,67,5.0,11-21,106,173,0-0,4-15,11,53,0,4
401282754,2021,2,regular,Iowa State,Big 12,home,17,1,1,,,,5,,,,0,1,9,0,34,4,2,1,28:22,3,1,4,4-25,3.2,27,87,5.9,24-43,252,339,1-1,3-12,21,11,0,1
401287901,2021,2,regular,Stephen F. Austin,Western Athletic,away,22,0,1,41,0,2,10,18,1,2,2,0,3,1,26,0,1,2,40:07,0,0,0,9-66,1.1,29,32,5.8,38-59,343,375,5-8,5-21,22,-4,0,1
401287901,2021,2,regular,Texas Tech,Big 12,home,28,3,1,62,0,3,4,,,,0,2,6,0,53,2,10,8,19:53,2,2,4,6-70,6.8,28,190,7.9,12-22,174,364,0-1,5-10,11,-8,0,2
401287896,2021,2,regular,Coastal Carolina,Sun Belt,home,49,4,2,14,0,1,7,,,,0,1,11,2,32,6,3,3,29:11,0,1,1,4-40,5.4,40,215,11.7,17-21,245,460,0-0,7-9,27,17,1,2
401287896,2021,2,regular,Kansas,Big 12,away,22,3,0,95,0,4,4,,,,1,1,2,0,31,1,0,2,30:49,0,0,0,6-43,4.6,38,174,8.2,15-29,238,412,0-5,7-15,16,,,
401287900,2021,2,regular,California,Pac-12,away,32,2,2,15,0,1,2,8,1,1,0,,6,1,49,3,5,2,23:37,0,0,0,8-74,4.9,27,133,11.4,16-27,309,442,0-1,5-13,16,,,
401287900,2021,2,regular,TCU,Big 12,home,34,2,3,35,0,2,4,,,,0,1,3,0,29,2,3,2,36:23,1,0,1,6-59,5.4,50,271,7.5,17-31,234,505,0-0,10-18,31,8,0,1
401287902,2021,2,regular,Long Island University,NEC,away,0,0,0,83,0,5,0,,,,2,1,4,0,52,2,0,2,24:53,0,1,1,3-25,1.1,31,35,2.9,11-21,60,95,0-3,2-13,9,,,
401287902,2021,2,regular,West Virginia,Big 12,home,66,5,3,90,1,1,12,,,,2,1,9,1,36,2,3,3,35:07,0,1,1,6-75,3.6,55,198,10.8,20-32,344,542,3-5,11-16,29,10,0,3
401282191,2021,2,regular,Boise State,Mountain West,home,54,3,2,85,0,3,18,89,0,3,3,2,5,1,40,1,0,4,25:24,0,1,1,7-103,3.3,37,121,13.6,17-25,340,461,0-1,5-13,21,81,1,2
401282191,2021,2,regular,UTEP,Conference USA,away,13,0,1,73,0,4,7,,,,1,3,5,0,42,1,3,1,34:36,3,3,6,8-80,2.6,40,104,8.9,16-26,232,336,0-0,5-14,20,,,
401282189,2021,2,regular,Houston,American Athletic,away,44,3,2,2,0,1,8,91,1,3,0,2,7,1,21,4,2,3,32:01,0,0,0,7-89,4.1,35,144,7.5,23-33,249,393,0-0,8-13,23,9,0,1
401282189,2021,2,regular,Rice,Conference USA,home,7,0,1,39,0,2,1,,,,0,,6,0,27,3,1,5,27:59,3,0,3,5-55,3.5,36,126,4.5,9-19,86,212,0-0,5-13,15,,,
401282809,2021,2,regular,Ohio State,Big Ten,home,28,1,3,56,0,2,4,,,,0,1,1,0,29,0,5,9,30:14,1,0,1,8-71,4.1,31,128,9.0,35-54,484,612,2-5,6-15,32,-8,0,2
401282809,2021,2,regular,Oregon,Pac-12,away,35,3,2,38,0,2,5,0,0,1,0,,3,0,40,2,1,5,29:46,0,0,0,4-35,7.1,38,269,6.7,17-35,236,505,1-1,8-16,27,,,
401309843,2021,2,regular,USC,Pac-12,home,28,2,1,17,0,1,8,,,,0,,5,0,27,0,0,2,42:30,1,0,1,9-111,5.6,33,185,5.3,27-42,223,408,1-1,6-14,24,21,0,1
401309843,2021,2,regular,Stanford,Pac-12,away,42,3,2,58,0,2,6,31,1,1,0,,1,1,43,0,0,7,17:30,0,0,0,5-27,4.7,30,141,10.2,16-23,234,375,1-1,5-10,17,1,0,1
401282773,2021,2,regular,Michigan,Big Ten,home,31,4,0,49,0,2,7,,,,1,1,7,0,35,4,5,9,34:20,0,0,0,6-60,6.1,56,343,2.9,7-15,44,387,2-3,7-16,20,24,0,2
401282773,2021,2,regular,Washington,Pac-12,away,10,0,1,11,0,1,4,,,,0,1,3,0,43,0,3,1,25:40,0,1,1,6-59,1.6,32,50,7.9,20-37,293,343,1-4,7-17,19,4,0,1
401309844,2021,2,regular,Hawai'i,Mountain West,away,27,2,2,64,0,2,3,,,,1,0,2,0,40,1,4,3,25:59,2,0,2,6-49,3.0,29,88,7.5,24-49,366,454,1-3,9-16,26,,,
401309844,2021,2,regular,Oregon State,Pac-12,home,45,4,2,58,0,3,9,16,0,2,0,1,7,0,33,4,9,14,34:01,0,1,1,7-62,6.1,42,256,10.4,21-29,302,558,1-1,6-10,28,,,
401309845,2021,2,regular,Portland State,Big Sky,away,24,1,2,,,,6,6,0,1,0,1,6,0,28,2,1,4,31:25,1,1,2,5-30,3.8,27,102,6.4,28-50,318,420,0-2,5-13,24,12,0,1
401309845,2021,2,regular,Washington State,Pac-12,home,44,3,3,56,0,3,8,5,0,1,1,0,5,0,34,2,8,7,28:51,1,0,1,1-10,4.8,33,159,9.5,21-32,303,462,1-2,4-10,27,58,0,3
401309848,2021,2,regular,Utah,Pac-12,away,17,1,1,14,0,1,5,,,,0,1,7,0,36,0,1,3,24:34,1,1,2,6-40,7.7,25,193,5.7,15-26,147,340,0-2,2-9,15,62,0,2
401309848,2021,2,regular,BYU,FBS Independents,home,26,0,3,,,,8,4,0,1,0,1,5,0,22,2,1,6,35:26,0,0,0,8-75,5.0,46,231,5.0,18-30,149,380,1-1,11-19,21,4,0,1
401310700,2021,2,regular,New Mexico,Mountain West,home,34,1,3,95,0,3,10,0,0,2,0,3,3,0,26,0,2,7,36:28,0,0,0,12-112,3.9,46,178,10.0,26-38,381,559,1-4,4-15,29,53,0,1
401310700,2021,2,regular,New Mexico State,FBS Independents,away,25,0,2,47,0,2,11,,,,0,,7,0,46,2,0,1,23:32,2,0,2,7-85,4.7,23,109,5.2,18-45,236,345,0-0,4-14,19,2,0,1
401286295,2021,2,regular,Troy,Sun Belt,home,13,1,1,,,,1,,,,0,1,10,0,23,5,1,0,21:01,1,0,1,4-35,0.9,24,21,8.4,18-25,211,232,2-2,4-11,13,0,0,1
401286295,2021,2,regular,Liberty,FBS Independents,away,21,1,2,20,0,1,3,8,0,1,0,,5,0,18,5,0,2,38:59,0,0,0,8-65,3.9,47,185,8.6,13-18,154,339,2-2,6-13,22,,,
401282058,2021,2,regular,Alabama State,SWAC,away,0,0,0,11,0,1,0,,,,2,2,4,0,31,1,2,4,32:51,1,1,2,8-57,1.6,29,46,4.5,19-29,130,176,0-0,4-15,11,,,
401282058,2021,2,regular,Auburn,SEC,home,62,3,3,,,,14,35,1,1,2,3,11,1,32,2,4,2,27:08,0,1,1,10-67,9.3,39,364,9.2,11-19,174,538,1-1,6-11,21,63,0,4
401282062,2021,2,regular,McNeese,Southland,away,7,0,1,36,0,2,1,,,,0,1,5,0,37,3,0,6,31:30,0,1,1,3-25,1.2,42,51,4.6,10-20,91,142,0-0,3-16,10,20,0,1
401282062,2021,2,regular,LSU,SEC,home,34,1,3,16,0,2,10,,,,2,1,16,0,44,8,3,4,28:30,0,0,0,2-25,3.4,36,124,4.9,21-37,181,305,2-3,4-16,17,4,0,3
401282790,2021,2,regular,Minnesota,Big Ten,home,31,2,2,64,0,3,7,18,0,1,2,1,4,0,25,0,4,2,32:36,0,0,0,4-45,3.8,46,175,6.6,8-17,112,287,0-0,7-14,19,,,
401282790,2021,2,regular,Miami (OH),Mid-American,away,26,1,2,20,0,1,8,,,,0,1,9.5,0,38,1,1,4,27:24,1,1,2,4-50,3.5,30,104,7.6,16-31,237,341,0-0,6-14,20,,,
401309753,2021,2,regular,Duquesne,NEC,away,28,1,1,61,0,4,14,,,,0,2,5,0,24,1,0,1,41:02,0,0,0,8-46,3.7,45,168,5.7,23-34,194,362,2-2,7-16,26,2,0,1
401309753,2021,2,regular,Ohio,Mid-American,home,26,2,1,143,1,5,2,,,,0,,5,1,35,1,5,5,18:58,0,0,0,12-112,5.8,24,139,7.6,14-22,168,307,1-1,1-7,15,,,
401309545,2021,2,regular,VMI,Southern,away,10,1,0,85,0,5,4,,,,0,,5,0,54,1,0,1,28:13,4,0,4,3-30,3.8,37,142,4.1,17-36,146,288,1-2,5-14,19,,,
401309545,2021,2,regular,Kent State,Mid-American,home,60,7,1,25,0,1,10,36,0,4,0,,6,0,43,2,0,5,31:47,0,0,0,9-98,8.0,62,494,10.7,14-19,204,698,3-3,11-17,31,16,0,2
401300999,2021,2,regular,Temple,American Athletic,away,45,2,2,77,0,5,9,7,1,1,2,0,7,2,49,3,1,4,27:51,0,0,0,8-80,5.2,34,177,11.1,19-23,255,432,1-1,5-12,19,35,0,3
401300999,2021,2,regular,Akron,Mid-American,home,24,1,2,57,0,4,6,,,,0,1,5,0,38,0,1,0,32:09,1,1,2,4-35,4.0,43,171,5.6,19-34,191,362,2-4,3-12,26,14,0,1
401282705,2021,2,regular,Notre Dame,FBS Independents,home,32,1,3,19,0,1,6,,,,1,2,11,0,40,5,4,5,29:56,1,2,3,3-27,3.4,39,132,8.8,24-36,317,449,0-1,8-14,27,,,
401282705,2021,2,regular,Toledo,Mid-American,away,29,1,1,58,0,3,11,27,1,1,3,1,11,1,50,6,6,5,30:04,0,1,1,11-99,4.1,30,124,6.9,20-33,229,353,0-0,7-17,16,,,
401309847,2021,2,regular,UNLV,Mountain West,away,10,1,0,10,0,2,4,0,0,1,0,,4,0,50,1,0,0,25:17,0,0,0,3-25,2.8,32,88,3.5,7-19,67,155,0-0,4-14,11,,,
401309847,2021,2,regular,Arizona State,Pac-12,home,37,3,2,52,0,3,7,,,,0,1,7,0,26,5,4,6,34:43,1,0,1,7-63,6.2,47,290,6.0,20-29,175,465,2-3,8-14,29,40,0,4
401309846,2021,2,regular,San Diego State,Mountain West,away,38,2,2,,,,8,16,0,1,0,1,11,1,30,4,3,1,37:34,0,0,0,8-85,4.9,55,271,12.2,10-15,183,454,0-1,5-14,21,57,1,6
401309846,2021,2,regular,Arizona,Pac-12,home,14,0,2,,,,2,,,,0,,6,0,44,2,0,3,22:26,1,0,1,8-73,2.6,20,51,5.0,18-36,179,230,0-2,1-14,9,4,0,1
401282067,2021,2,regular,Texas A&M,SEC,away,10,0,1,21,0,1,4,0,0,1,0,1,5,0,43,1,5,9,31:26,0,1,1,7-65,3.4,29,98,4.8,19-40,191,289,0-0,8-20,14,50,0,6
401282067,2021,2,regular,Colorado,Pac-12,home,7,1,0,,,,1,,,,1,0,5,0,40,1,4,7,28:34,1,0,1,2-17,4.5,38,171,3.6,13-25,89,260,0-2,4-14,14,18,0,2
