gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected
401754559,2025,7,regular,Florida State,ACC,home,31,1,,,,3,48,0,2,7,12,0,2,0,2,27:25,0,1,1,8-72,4.3,40,170,10.7,16-23,245,415,0-0,6-12,21,8,0,36,5,4,0
401754560,2025,7,regular,Virginia Tech,ACC,away,20,1,28,0,2,2,22,0,1,2,,,,,,28:06,1,0,1,10-82,5.7,33,188,8.6,13-21,181,369,3-4,0-8,20,6,0,48,0,0,1
401754560,2025,7,regular,Georgia Tech,ACC,home,35,3,42,0,1,1,18,0,1,9,0,0,1,,,31:54,0,0,0,6-70,6.6,41,270,8.9,20-24,213,483,1-1,7-12,28,6,0,34,4,2,2
401754558,2025,7,regular,Clemson,ACC,away,41,4,-9,0,2,1,36,0,2,11,0,0,1,1,1,37:21,2,1,3,3-28,5.3,43,226,8.4,23-33,278,504,3-4,6-12,28,7,0,32,5,3,3
401754558,2025,7,regular,Boston College,ACC,home,10,1,,,,0,,,,4,31,0,2,1,1,22:39,1,1,2,3-40,2.7,32,85,4.7,15-29,136,221,1-4,3-12,15,5,0,47,1,6,1
401760390,2025,7,regular,Nevada,Mountain West,home,10,0,11,0,2,1,25,0,1,4,,,,0,1,28:36,2,0,2,2-10,2.5,31,77,5.5,16-32,177,254,1-2,4-15,15,6,0,40,2,0,1
401760390,2025,7,regular,San Diego State,Mountain West,away,44,1,85,1,2,2,23,0,1,14,0,1,2,,,31:24,0,0,0,4-43,5.2,40,206,11.4,14-18,205,411,0-1,3-10,19,3,2,35,2,0,3
401760391,2025,7,regular,Wyoming,Mountain West,home,35,1,86,1,4,2,41,0,2,5,65,1,1,2,2,25:06,2,1,3,6-60,4.4,25,109,7.8,23-39,304,413,1-3,4-12,20,8,2,39,2,4,1
401760391,2025,7,regular,San José State,Mountain West,away,28,0,10,0,1,4,118,0,2,4,0,0,2,1,1,34:54,1,1,2,10-80,1.6,27,43,6.2,31-55,340,383,1-2,6-19,21,4,0,39,2,0,6
401760388,2025,7,regular,Fresno State,Mountain West,away,21,0,21,0,3,3,24,0,1,3,,,,0,1,34:48,3,1,4,13-117,3.8,31,119,7.1,28-49,350,469,1-4,4-12,28,6,0,20,1,3,1
401760388,2025,7,regular,Colorado State,Mountain West,home,49,3,0,0,1,3,,,,7,53,0,3,1,1,25:12,0,0,0,7-95,5.4,35,190,8.0,12-18,144,334,1-1,4-12,15,8,1,37,5,10,7
401760389,2025,7,regular,Utah State,Mountain West,away,26,1,,,,2,93,0,6,8,22,0,1,0,2,25:59,1,1,2,11-73,5.7,29,166,7.3,19-37,269,435,1-2,2-12,20,7,0,41,5,4,2
401760389,2025,7,regular,Hawai'i,Mountain West,home,44,2,3,0,1,3,,,,14,0,0,1,1,0,34:01,1,0,1,5-44,5.2,26,136,7.6,34-54,413,549,1-2,5-16,26,4,0,39,3,6,4
401760387,2025,7,regular,New Mexico,Mountain West,away,25,0,,,,2,118,1,2,5,,,,0,1,19:25,2,1,3,8-69,2.2,23,50,6.1,15-30,182,232,2-3,4-13,11,11,1,48,4,0,4
401760387,2025,7,regular,Boise State,Mountain West,home,41,2,7,0,1,3,19,0,1,11,10,0,2,1,0,40:35,0,0,0,7-50,3.1,52,163,7.4,22-32,236,399,6-7,7-18,27,5,0,26,2,7,3
401760386,2025,7,regular,UNLV,Mountain West,home,51,4,1,0,2,2,61,0,3,13,,,,1,0,23:09,0,0,0,9-79,8.1,27,220,11.4,21-33,377,597,0-1,5-11,24,1,0,35,0,2,0
401760386,2025,7,regular,Air Force,Mountain West,away,48,6,,,,1,,,,6,,,,0,1,36:51,0,1,1,7-71,6.5,66,428,10.3,10-17,175,603,3-4,4-10,32,0,0,21,0,2,2
401767143,2025,7,regular,Hampton,Coastal Athletic,home,21,2,,,,1,-20,0,3,3,,,,1,1,29:40,2,0,2,7-48,1.9,39,76,7.7,11-17,131,207,0-1,4-13,12,,,,,,
401767143,2025,7,regular,Campbell,Coastal Athletic,away,38,4,19,0,2,0,21,0,2,7,12,1,2,0,3,30:20,0,1,1,2-25,6.3,48,301,6.9,10-18,125,426,0-2,8-14,19,,,,,,
401767165,2025,7,regular,Tennessee Tech,OVC-Big South,away,27,3,47,0,2,1,14,0,1,3,0,0,1,0,2,31:11,2,1,3,10-114,5.6,43,240,5.8,17-27,157,397,1-2,4-10,25,,,,,,
401767165,2025,7,regular,Charleston Southern,OVC-Big South,home,13,0,,,,1,14,0,3,7,7,0,2,1,0,28:49,1,0,1,7-55,2.0,31,63,4.3,15-34,146,209,2-3,8-19,14,,,,,,
401767699,2025,7,regular,Yale,Ivy,away,16,0,0,0,1,2,42,0,2,4,,,,1,0,30:04,1,0,1,7-85,4.1,38,156,6.1,19-32,196,352,0-2,10-16,22,,,,,,
401767699,2025,7,regular,Dartmouth,Ivy,home,17,2,,,,0,,,,5,0,0,1,0,1,29:56,0,1,1,4-34,4.9,43,209,7.2,15-22,158,367,0-1,5-10,25,,,,,,
401767605,2025,7,regular,St. Thomas (MN),Pioneer,away,57,5,123,0,3,3,47,0,3,7,17,0,1,3,1,26:28,0,1,1,4-40,5.3,35,185,16.0,18-23,367,552,1-4,2-9,20,,,,,,
401767605,2025,7,regular,Davidson,Pioneer,home,13,0,3,0,1,2,82,0,7,1,,,,0,4,33:32,1,3,4,5-24,3.1,31,97,7.9,23-35,277,374,0-1,4-13,20,,,,,,
401767616,2025,7,regular,Valparaiso,Pioneer,home,10,0,12,0,1,1,78,0,4,4,,,,0,2,31:31,2,2,4,3-14,2.9,36,104,7.4,19-28,207,311,0-1,5-15,16,,,,,,
401767616,2025,7,regular,Dayton,Pioneer,away,41,2,18,0,1,3,27,0,3,5,28,1,2,2,0,28:29,0,0,0,3-30,4.9,33,161,8.8,16-24,210,371,1-3,4-12,15,,,,,,
401767622,2025,7,regular,San Diego,Pioneer,home,16,0,2,0,2,1,19,0,1,10,,,,,,29:57,0,0,0,8-60,3.4,39,132,6.3,15-29,182,314,0-0,6-18,16,,,,,,
401767622,2025,7,regular,Drake,Pioneer,away,19,2,2,0,1,0,18,0,1,7,,,,0,1,30:03,0,0,0,5-30,4.7,38,180,6.4,16-25,161,341,1-2,5-15,18,,,,,,
401767196,2025,7,regular,Gardner-Webb,OVC-Big South,away,21,2,35,0,2,1,66,0,3,3,,,,0,2,26:49,0,2,2,4-50,7.2,35,251,8.9,14-22,195,446,0-0,5-10,20,,,,,,
401767196,2025,7,regular,Eastern Illinois,OVC-Big South,home,10,1,45,0,3,0,42,0,2,4,,,,2,1,33:11,0,0,0,3-34,2.9,42,121,3.6,13-30,108,229,2-4,6-17,17,,,,,,
401767154,2025,7,regular,Villanova,Coastal Athletic,away,29,0,39,0,2,2,111,1,2,11,0,0,1,,,35:21,0,0,0,4-20,3.5,39,137,8.2,23-31,255,392,3-4,7-15,20,,,,,,
401767154,2025,7,regular,Elon,Coastal Athletic,home,21,3,,,,0,53,0,3,3,,,,,,24:39,1,0,1,2-20,3.8,33,124,10.0,14-22,220,344,0-0,5-10,18,,,,,,
401767567,2025,7,regular,Western Carolina,Southern,home,52,2,60,0,4,4,,,,10,64,1,3,2,0,29:44,0,0,0,15-135,6.7,45,302,9.2,17-24,220,522,1-2,8-15,23,,,,,,
401767567,2025,7,regular,Furman,Southern,away,7,0,-1,0,1,1,108,0,6,1,,,,0,2,30:16,3,2,5,4-40,3.7,37,137,5.8,19-38,219,356,0-1,8-16,23,,,,,,
401767084,2025,7,regular,Montana State,Big Sky,home,48,3,11,0,1,4,13,0,1,6,24,0,2,1,0,35:38,0,0,0,7-55,7.2,53,384,8.8,17-21,184,568,1-1,5-10,35,,,,,,
401767084,2025,7,regular,Idaho State,Big Sky,away,14,0,,,,2,36,0,2,2,,,,0,1,24:22,2,1,3,5-44,2.1,17,36,7.7,26-48,368,404,2-3,5-15,17,,,,,,
401767629,2025,7,regular,Pennsylvania,Ivy,home,28,2,,,,2,28,0,2,4,,,,1,0,30:13,0,0,0,12-137,4.7,27,128,8.4,26-40,335,463,0-2,9-14,22,,,,,,
401767629,2025,7,regular,Marist,Pioneer,away,9,0,,,,1,59,0,3,3,,,,0,1,29:47,0,1,1,14-121,3.5,28,98,6.1,16-25,152,250,0-2,5-13,15,,,,,,
401767260,2025,7,regular,Towson,Coastal Athletic,home,31,1,10,0,1,3,25,0,1,7,,,,1,6,28:35,0,3,3,1-10,3.4,37,125,10.1,22-29,293,418,1-2,8-14,23,,,,,,
401767260,2025,7,regular,Monmouth,Coastal Athletic,away,42,4,,,,2,75,0,3,6,,,,3,2,31:25,0,1,1,7-66,5.0,41,204,7.9,26-31,244,448,2-2,7-10,29,,,,,,
401767637,2025,7,regular,Stetson,Pioneer,home,21,2,33,0,2,1,7,0,1,3,41,0,2,0,1,35:56,0,1,1,5-45,4.3,56,242,5.5,9-17,93,335,2-3,5-14,22,,,,,,
401767637,2025,7,regular,Morehead State,Pioneer,away,14,2,10,0,1,0,37,0,2,2,,,,1,1,24:04,2,0,2,5-55,3.7,27,99,6.5,13-28,183,282,0-1,3-10,14,,,,,,
401767270,2025,7,regular,Rhode Island,Coastal Athletic,home,38,4,64,0,2,0,22,0,1,8,,,,1,1,28:52,1,0,1,9-79,5.4,41,220,7.1,15-23,164,384,0-0,8-13,20,,,,,,
401767270,2025,7,regular,New Hampshire,Coastal Athletic,away,27,1,27,0,3,2,55,0,2,9,6,0,1,0,2,31:08,0,1,1,4-35,3.5,36,127,6.0,16-32,193,320,3-3,3-13,20,,,,,,
401767220,2025,7,regular,Tennessee State,OVC-Big South,away,12,1,0,0,1,0,86,0,3,6,4,0,2,2,2,29:34,2,1,3,10-70,2.0,29,57,5.5,18-41,225,282,1-3,6-18,15,,,,,,
401767220,2025,7,regular,Southeast Missouri State,OVC-Big South,home,28,2,5,0,2,2,31,0,1,4,0,0,2,1,2,30:26,2,2,4,11-115,4.6,38,176,7.3,24-39,283,459,1-1,5-14,24,,,,,,
401767236,2025,7,regular,Western Illinois,OVC-Big South,away,31,2,36,0,1,2,22,0,1,7,,,,1,0,23:27,0,0,0,4-45,3.6,21,76,10.9,21-30,327,403,0-0,3-9,21,,,,,,
401767236,2025,7,regular,UT Martin,OVC-Big South,home,32,3,7,0,1,1,81,0,3,8,,,,0,2,36:33,0,1,1,11-101,4.5,44,200,8.4,20-29,245,445,0-1,8-15,23,,,,,,
401767704,2025,8,regular,Merrimack,FCS Independents,away,7,1,13,0,1,0,27,0,1,1,0,0,1,,,31:59,1,0,1,9-105,4.4,43,189,4.1,13-29,118,307,1-5,6-15,20,,,,,,
401767704,2025,8,regular,Harvard,Ivy,home,31,2,,,,1,0,0,1,11,47,0,1,,,28:01,1,0,1,5-55,5.7,31,177,10.5,17-29,305,482,0-1,2-8,25,,,,,,
401767429,2025,8,regular,Mississippi Valley State,SWAC,home,49,5,22,0,2,1,15,0,1,7,61,1,3,1,1,21:01,0,0,0,7-70,5.6,32,178,9.7,4-10,97,275,1-3,3-8,13,,,,,,
401767429,2025,8,regular,Lincoln (CA),Independent DII,away,0,0,,,,0,74,0,6,0,,,,0,3,38:59,3,1,4,10-89,-1.5,24,-35,5.7,27-46,260,225,1-3,7-17,19,,,,,,
401767092,2025,8,regular,Eastern Washington,Big Sky,home,21,0,18,0,4,2,14,0,1,7,1,0,1,0,2,29:19,1,1,2,4-42,3.6,36,128,5.7,18-31,177,305,2-3,2-14,14,,,,,,
401767092,2025,8,regular,Idaho,Big Sky,away,14,0,,,,2,29,0,2,2,5,0,1,1,3,30:41,1,0,1,5-34,3.6,41,147,6.0,14-32,191,338,1-5,5-17,17,,,,,,
401756926,2025,8,regular,Cincinnati,Big 12,away,49,3,3,0,1,3,54,0,3,7,100,1,1,1,0,23:18,0,0,0,6-71,5.1,31,157,9.3,20-29,270,427,1-1,6-10,26,3,1,34,0,1,2
401756926,2025,8,regular,Oklahoma State,Big 12,home,17,2,-1,0,1,0,10,0,1,5,,,,0,2,36:42,1,1,2,8-70,4.8,48,228,7.8,11-19,149,377,1-3,6-13,20,5,0,31,1,2,1
401756927,2025,8,regular,TCU,Big 12,home,42,3,8,0,2,3,49,0,2,6,24,0,3,1,1,28:12,0,1,1,6-75,5.2,38,196,7.5,22-31,231,427,0-0,6-13,21,3,0,39,2,7,6
401756927,2025,8,regular,Baylor,Big 12,away,36,1,12,0,4,2,65,0,3,8,,,,1,1,31:48,3,1,4,5-44,3.3,37,121,6.1,25-52,318,439,2-4,6-17,27,3,0,43,0,0,2
401756923,2025,8,regular,Arizona State,Big 12,home,26,1,34,0,2,1,,,,14,1,0,1,0,3,37:12,0,0,0,6-37,2.1,36,75,6.8,28-47,319,394,1-2,9-21,21,4,0,33,2,4,9
401756923,2025,8,regular,Texas Tech,Big 12,away,22,1,54,0,3,2,112,0,4,2,,,,0,1,22:48,1,0,1,5-39,4.0,27,109,4.4,22-38,167,276,1-3,6-16,16,10,0,53,4,2,7
401756928,2025,8,regular,UCF,Big 12,home,45,3,46,0,4,2,30,0,2,9,,,,1,0,33:07,2,0,2,7-70,7.3,35,255,8.1,26-40,323,578,2-4,5-16,21,8,1,51,7,1,7
401756928,2025,8,regular,West Virginia,Big 12,away,13,2,,,,0,,,,1,55,0,2,0,4,26:53,0,1,1,5-35,2.7,49,131,2.8,11-28,79,210,2-4,4-18,19,6,0,51,0,0,4
401767243,2025,8,regular,Abilene Christian,UAC,away,24,2,,,,1,,,,6,0,0,1,0,1,31:03,3,1,4,7-55,5.7,36,205,9.8,17-23,225,430,1-1,3-9,21,,,,,,
401767243,2025,8,regular,Southern Utah,UAC,home,31,2,17,0,2,1,39,0,2,7,43,1,3,1,0,28:57,1,0,1,3-20,4.9,35,173,5.8,15-20,116,289,1-1,5-11,15,,,,,,
401767773,2025,8,regular,Yale,Ivy,home,47,4,18,0,3,1,45,0,1,17,,,,0,1,33:38,0,0,0,8-62,3.9,49,191,9.7,18-30,290,481,3-3,6-14,27,,,,,,
401767773,2025,8,regular,Stonehill,NEC,away,7,1,,,,0,108,0,8,1,,,,0,1,26:22,0,0,0,11-82,1.6,22,35,3.9,14-30,117,152,1-1,4-14,12,,,,,,
401767497,2025,8,regular,South Dakota State,MVFC,away,35,3,4,0,1,2,14,0,1,5,0,0,4,0,1,35:55,1,0,1,5-41,4.1,52,211,9.6,18-27,258,469,0-0,8-15,25,,,,,,
401767497,2025,8,regular,Murray State,MVFC,home,14,0,,,,2,1,0,1,2,21,0,1,0,1,24:05,4,0,4,3-25,4.0,28,111,10.2,20-32,327,438,0-1,3-11,20,,,,,,
401767280,2025,8,regular,North Alabama,UAC,home,35,3,9,0,1,2,16,0,1,5,0,0,1,0,1,35:19,0,0,0,4-40,5.5,52,285,7.1,11-18,127,412,0-1,8-13,25,,,,,,
401767280,2025,8,regular,Eastern Kentucky,UAC,away,14,1,,,,1,52,0,5,2,,,,,,24:41,1,0,1,5-32,5.2,26,134,5.1,17-32,162,296,0-2,4-12,17,,,,,,
401767301,2025,8,regular,West Georgia,UAC,away,10,0,,,,1,41,0,5,4,17,0,1,0,3,28:35,2,3,5,6-57,2.7,37,101,4.9,11-24,118,219,1-2,6-14,17,,,,,,
401767301,2025,8,regular,Tarleton State,UAC,home,45,3,12,0,2,3,,,,9,0,0,2,3,1,31:25,1,0,1,6-65,5.3,48,252,11.2,13-24,268,520,0-0,6-13,26,,,,,,
401757281,2025,8,regular,Florida International,Conference USA,away,25,1,,,,1,34,0,1,13,39,0,3,,,34:38,0,0,0,10-82,6.4,39,249,6.6,20-31,204,453,0-0,7-15,21,5,0,40,1,0,3
401757281,2025,8,regular,Western Kentucky,Conference USA,home,6,0,,,,0,84,0,4,6,,,,0,1,25:22,3,0,3,5-60,5.0,23,116,5.5,27-41,225,341,0-0,6-15,18,1,0,37,1,3,2
401757284,2025,8,regular,Sam Houston,Conference USA,home,17,0,,,,2,99,0,5,5,0,0,1,1,2,35:25,0,1,1,6-65,4.0,40,159,6.6,22-36,239,398,0-4,6-18,20,5,0,35,1,2,1
401757284,2025,8,regular,UTEP,Conference USA,away,35,3,3,0,3,2,22,0,1,5,,,,1,1,24:35,1,1,2,7-60,5.1,34,175,9.1,21-26,236,411,2-3,3-11,19,5,0,44,3,0,2
401767383,2025,8,regular,Grambling,SWAC,away,20,2,12,0,1,1,5,0,3,2,2,0,3,0,3,30:37,1,1,2,7-71,4.0,38,152,5.1,18-29,148,300,1-2,5-14,17,,,,,,
401767383,2025,8,regular,Arkansas-Pine Bluff,SWAC,home,16,0,,,,1,,,,10,0,0,1,2,0,29:23,3,0,3,1-6,3.2,36,116,6.8,12-30,204,320,0-2,3-14,15,,,,,,
401752941,2025,8,regular,Lafayette,Patriot,away,13,0,-8,0,1,1,28,0,2,7,0,0,1,1,3,30:09,1,0,1,8-50,2.9,30,87,4.4,19-41,182,269,1-2,8-20,17,4,0,36,1,3,3
401752941,2025,8,regular,Oregon State,Pac-12,home,45,5,41,0,2,1,23,0,2,9,6,0,1,0,1,29:51,1,1,2,6-68,8.7,42,365,6.6,17-23,152,517,2-2,3-9,23,6,0,34,0,11,7
401752951,2025,8,regular,Virginia,ACC,home,22,2,10,0,1,0,51,0,2,8,19,0,2,0,1,25:46,0,0,0,7-65,3.8,32,122,7.2,15-25,179,301,0-1,5-15,13,3,0,32,1,0,6
401752951,2025,8,regular,Washington State,Pac-12,away,20,1,24,0,3,1,0,0,1,8,,,,,,34:14,2,0,2,7-33,4.1,35,143,6.8,18-27,183,326,1-1,3-12,18,2,0,24,0,1,3
401761631,2025,8,regular,Old Dominion,Sun Belt,away,27,0,4,0,1,3,27,0,1,3,,,,1,2,18:34,2,1,3,4-28,2.6,29,76,10.0,13-21,209,285,0-1,4-11,13,9,1,26,3,1,1
401761631,2025,8,regular,James Madison,Sun Belt,home,63,6,,,,3,22,0,2,9,0,0,2,1,1,41:26,0,1,1,5-45,5.9,53,311,12.0,18-26,313,624,0-1,12-16,27,4,0,17,2,1,1
401761632,2025,8,regular,Texas State,Sun Belt,away,37,2,,,,2,24,0,1,13,0,0,1,0,2,27:17,1,2,3,12-80,2.6,44,114,11.4,26-39,444,558,0-3,9-19,20,8,0,41,1,8,2
401761632,2025,8,regular,Marshall,Sun Belt,home,40,3,27,0,2,1,49,0,3,14,0,0,1,2,0,32:43,1,0,1,5-60,3.9,48,186,8.5,23-33,280,466,0-1,6-14,27,10,0,38,4,12,4
401767434,2025,8,regular,Southern,SWAC,home,3,0,5,0,3,0,40,0,3,3,,,,0,2,32:05,1,2,3,7-56,3.9,43,166,3.9,12-21,81,247,1-1,7-16,16,,,,,,
401767434,2025,8,regular,Prairie View A&M,SWAC,away,24,2,,,,1,18,0,2,6,0,0,1,2,0,27:55,0,0,0,4-40,4.4,31,137,7.2,19-31,224,361,1-2,4-12,18,,,,,,
401761630,2025,8,regular,Georgia State,Sun Belt,away,24,2,,,,1,112,0,5,6,,,,0,2,32:20,0,1,1,15-120,4.8,34,164,7.4,29-38,280,444,0-2,10-14,27,4,0,31,0,0,2
401761630,2025,8,regular,Georgia Southern,Sun Belt,home,41,2,22,0,1,3,23,0,1,11,,,,1,1,27:40,0,0,0,4-43,5.0,42,208,7.9,18-27,212,420,1-2,9-13,25,4,0,37,0,2,4
401761629,2025,8,regular,App State,Sun Belt,home,37,1,100,1,2,2,30,0,2,13,33,0,1,0,3,31:28,0,1,1,7-70,3.8,35,132,6.8,27-41,278,410,2-3,8-15,27,3,1,25,2,2,0
401761629,2025,8,regular,Coastal Carolina,Sun Belt,away,45,4,14,0,1,2,34,0,1,9,,,,1,1,28:32,1,0,1,3-35,6.0,41,246,7.5,15-22,164,410,1-1,6-10,23,7,0,39,4,6,2
401761628,2025,8,regular,Arkansas State,Sun Belt,away,15,0,29,0,6,1,39,0,2,9,,,,,,29:56,1,0,1,11-91,4.9,32,158,4.6,29-45,209,367,3-3,4-17,21,6,0,25,2,1,1
401761628,2025,8,regular,South Alabama,Sun Belt,home,14,2,1,0,1,0,,,,2,-7,0,1,0,1,30:04,0,0,0,14-130,4.9,36,175,5.1,18-23,118,293,1-1,4-14,15,8,0,41,0,0,6
401761668,2025,8,regular,Southern Miss,Sun Belt,away,22,1,11,0,1,1,24,0,1,8,61,0,2,1,1,24:29,1,1,2,6-43,3.2,41,133,13.2,13-18,237,370,1-1,2-13,14,7,0,53,2,4,3
401761668,2025,8,regular,Louisiana,Sun Belt,home,10,1,0,0,1,0,31,0,2,4,18,0,1,1,2,35:31,2,1,3,8-70,4.5,48,217,5.0,14-27,135,352,1-4,6-16,19,4,0,36,0,1,2
401761633,2025,8,regular,Troy,Sun Belt,away,37,2,1,0,1,1,69,0,3,13,67,1,2,2,1,26:55,0,0,0,7-74,2.8,32,91,10.6,13-21,223,314,1-2,5-13,13,8,1,42,4,1,7
401761633,2025,8,regular,UL Monroe,Sun Belt,home,14,0,4,0,1,2,12,0,2,0,,,,0,2,33:05,2,2,4,4-40,3.4,29,98,5.6,23-41,228,326,3-4,5-13,20,6,0,32,1,1,5
401762840,2025,8,regular,Buffalo,Mid-American,away,28,1,5,0,2,2,27,0,1,8,,,,,,34:20,1,0,1,11-64,2.4,30,72,7.3,36-55,403,475,1-2,6-16,29,9,0,19,3,0,1
401762840,2025,8,regular,Massachusetts,Mid-American,home,21,1,7,0,2,2,,,,3,0,0,1,,,25:40,0,0,0,10-55,4.3,44,187,8.5,6-14,119,306,1-1,5-17,11,3,0,38,1,5,5
401757283,2025,8,regular,Jacksonville State,Conference USA,home,38,3,1,0,2,1,,,,8,,,,2,0,32:22,0,0,0,6-60,5.1,50,255,5.5,16-24,133,388,1-1,5-14,24,7,1,40,2,4,2
401757283,2025,8,regular,Delaware,Conference USA,away,25,3,8,0,1,1,40,0,2,1,,,,0,3,27:38,0,2,2,10-81,1.5,22,34,8.4,32-50,422,456,1-5,4-14,22,9,0,50,2,2,0
401767485,2025,8,regular,Lamar,Southland,home,23,0,25,0,5,2,53,0,3,11,0,0,1,0,2,34:46,1,2,3,8-70,3.5,44,155,7.6,20-29,220,375,1-1,9-17,20,,,,,,
401767485,2025,8,regular,UT Rio Grande Valley,Southland,away,21,1,1,0,1,2,22,0,2,3,17,0,1,2,0,25:14,1,0,1,2-10,2.5,33,83,4.8,9-22,106,189,2-2,2-13,12,,,,,,
401767728,2025,8,regular,Holy Cross,Patriot,away,28,4,,,,0,47,0,2,4,,,,1,1,28:57,0,0,0,2-30,4.1,38,155,3.6,13-25,91,246,2-2,5-14,16,,,,,,
401767728,2025,8,regular,Richmond,Patriot,home,22,1,28,0,3,1,46,0,3,10,,,,0,3,31:03,0,1,1,3-26,4.2,37,155,6.8,20-32,218,373,1-2,4-13,19,,,,,,
401767692,2025,8,regular,Cornell,Ivy,home,30,3,1,0,2,1,85,0,2,6,9,0,2,1,3,32:39,0,2,2,5-55,4.5,52,232,7.5,14-22,164,396,2-3,5-13,26,,,,,,
401767692,2025,8,regular,Bucknell,Patriot,away,20,1,,,,2,85,0,5,2,,,,2,0,27:21,2,0,2,5-30,2.6,33,87,6.9,20-34,235,322,1-2,7-14,19,,,,,,
401767722,2025,8,regular,Georgetown,Patriot,home,21,3,,,,0,91,0,3,3,0,0,2,,,30:33,0,0,0,7-87,3.0,41,121,8.5,17-24,203,324,1-2,8-15,20,,,,,,
401767722,2025,8,regular,Colgate,Patriot,away,17,1,9,0,2,1,14,0,1,5,,,,,,29:27,2,0,2,10-90,2.9,30,86,7.8,24-45,349,435,3-6,5-14,23,,,,,,
401767700,2025,8,regular,Dartmouth,Ivy,away,30,1,7,0,3,2,,,,12,20,0,1,0,2,30:42,0,2,2,1-10,5.1,35,180,9.7,21-29,281,461,1-2,6-13,20,,,,,,
401767700,2025,8,regular,Fordham,Patriot,home,13,0,,,,1,60,0,3,7,,,,2,0,29:18,1,0,1,7-57,2.8,32,90,6.8,21-35,238,328,1-2,5-15,17,,,,,,
401754569,2025,8,regular,Boston College,ACC,home,23,0,21,0,1,2,42,0,2,11,,,,,,32:08,0,0,0,8-70,3.9,49,191,7.3,16-28,204,395,3-4,4-15,24,2,0,30,1,2,3
401754569,2025,8,regular,UConn,FBS Independents,away,38,1,10,0,1,4,43,0,2,8,,,,,,27:52,0,0,0,7-72,3.4,27,93,11.7,23-31,362,455,0-0,4-10,20,10,0,44,7,2,0
401767373,2025,8,regular,Florida A&M,SWAC,home,33,2,11,0,1,1,45,0,2,13,,,,,,36:10,0,0,0,6-61,3.9,39,152,8.5,26-38,323,475,2-2,8-17,26,,,,,,
401767373,2025,8,regular,Alcorn State,SWAC,away,28,1,79,0,1,2,97,0,3,4,,,,,,23:50,0,0,0,4-40,4.2,30,126,6.8,18-26,178,304,1-3,7-15,14,,,,,,
401767597,2025,8,regular,Dayton,Pioneer,home,17,0,12,0,1,2,32,0,2,5,,,,,,26:31,0,0,0,3-30,5.3,27,142,5.2,16-30,156,298,2-3,6-14,15,,,,,,
401767597,2025,8,regular,Butler,Pioneer,away,23,0,,,,2,25,0,2,11,,,,,,33:29,0,0,0,4-33,2.7,38,104,11.1,18-23,256,360,2-2,8-16,16,,,,,,
401756924,2025,8,regular,Utah,Big 12,away,21,1,16,0,2,2,,,,3,,,,0,2,28:53,1,1,2,12-77,6.1,37,226,6.8,20-36,244,470,1-5,5-12,24,6,0,38,2,2,4
401756924,2025,8,regular,BYU,Big 12,home,24,2,2,0,1,1,19,0,1,6,0,0,1,1,0,31:07,0,0,0,5-42,4.8,42,202,6.9,13-24,166,368,1-3,3-12,22,8,0,40,3,5,4
401756925,2025,8,regular,Arizona,Big 12,away,28,2,,,,2,50,0,2,4,,,,,,30:28,0,0,0,7-80,3.6,31,112,10.3,24-26,269,381,2-3,4-9,21,2,0,40,0,3,4
401756925,2025,8,regular,Houston,Big 12,home,31,1,,,,3,,,,7,,,,,,29:32,0,0,0,4-39,5.2,45,232,7.1,15-23,164,396,2-2,8-14,25,6,0,41,4,1,2
401767449,2025,8,regular,Indiana State,MVFC,home,7,1,4,0,1,0,35,0,2,1,0,0,1,,,22:41,1,0,1,4-35,2.9,29,85,4.5,14-24,107,192,1-2,3-13,10,,,,,,
401767449,2025,8,regular,North Dakota State,MVFC,away,38,4,15,0,3,1,17,0,1,8,0,0,1,,,37:19,1,0,1,5-30,5.4,52,283,8.1,13-20,161,444,0-2,6-11,26,,,,,,
401767440,2025,8,regular,Youngstown State,MVFC,away,40,3,5,0,1,2,42,0,3,10,25,0,2,0,1,39:15,1,0,1,4-50,4.9,48,233,9.6,23-34,328,561,2-2,8-16,27,,,,,,
401767440,2025,8,regular,Illinois State,MVFC,home,35,0,20,0,2,5,94,0,3,5,17,0,1,,,20:45,2,0,2,4-30,5.1,28,142,6.9,16-30,206,348,1-2,2-8,23,,,,,,
401767759,2025,8,regular,Robert Morris,NEC,away,7,0,-2,0,1,1,93,0,4,1,-4,0,1,,,21:50,1,0,1,2-20,2.8,17,47,6.6,14-27,177,224,0-0,3-13,7,,,,,,
401767759,2025,8,regular,Long Island University,NEC,home,17,1,17,0,2,1,,,,5,25,0,1,,,38:10,1,0,1,4-34,4.6,43,197,4.0,15-26,103,300,0-2,7-14,18,,,,,,
401767538,2025,8,regular,South Dakota,MVFC,away,17,0,,,,2,33,0,2,5,,,,,,29:38,0,0,0,10-94,2.8,32,91,8.4,16-24,202,293,0-1,3-12,17,,,,,,
