gameId,season,week,seasonType,team,conference,homeAway,points,fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns
400756965,2015,8,regular,Pittsburgh,ACC,away,23,0,2,4,0,1,0,104,0,5,11,19,0,2,36:37,0,0,0,6-60,4.1,46,188,8.5,21-28,239,427,2-2,9-17,24
400756965,2015,8,regular,Syracuse,ACC,home,20,0,0,12,0,1,2,,,,8,,,,23:23,2,0,2,4-39,5.9,23,136,7.0,22-31,217,353,1-1,5-11,16
400790884,2015,8,regular,San Diego State,Mountain West,home,48,3,5,,,,1,43,0,2,12,8,0,1,37:15,0,0,0,6-60,5.5,61,336,9.3,6-10,93,429,0-0,8-16,19
400790884,2015,8,regular,Utah State,Mountain West,away,14,0,1,7,0,2,1,88,0,4,2,,,,22:45,1,3,4,5-55,4.0,36,144,4.8,9-20,95,239,1-2,3-11,16
400787267,2015,8,regular,Wyoming,Mountain West,away,14,1,1,,,,1,80,0,4,2,,,,28:25,1,0,1,5-35,3.3,33,110,5.9,12-21,123,233,0-0,3-10,16
400787267,2015,8,regular,Boise State,Mountain West,home,34,0,1,12,0,3,3,58,0,2,10,45,0,1,31:35,0,1,1,8-74,4.4,47,207,7.5,22-28,211,418,1-1,12-19,24
400787269,2015,8,regular,San José State,Mountain West,home,31,1,2,7,0,1,2,50,0,3,7,11,0,1,36:59,0,0,0,5-50,5.6,57,317,9.1,16-20,181,498,0-2,9-15,25
400787269,2015,8,regular,New Mexico,Mountain West,away,21,0,3,23,0,1,0,66,0,3,3,,,,23:01,1,1,2,3-34,6.4,32,205,6.5,8-20,130,335,0-0,2-9,15
400787266,2015,8,regular,Fresno State,Mountain West,away,14,1,2,-1,0,1,0,21,0,1,2,,,,17:22,1,0,1,5-39,7.9,17,134,4.5,14-39,177,311,0-2,2-12,12
400787266,2015,8,regular,Air Force,Mountain West,home,42,0,5,-3,0,2,1,,,,6,17,0,1,42:38,0,1,1,5-38,5.8,79,458,11.6,6-11,128,586,3-5,8-18,26
400787268,2015,8,regular,Hawai'i,Mountain West,away,20,0,0,60,0,3,2,77,0,3,8,36,0,1,23:34,3,1,4,10-79,1.4,24,34,7.3,27-40,291,325,0-0,2-9,19
400787268,2015,8,regular,Nevada,Mountain West,home,30,1,2,,,,1,65,0,2,12,53,0,3,36:26,1,0,1,4-35,4.4,56,244,5.6,12-23,128,372,0-1,6-15,20
400787342,2015,9,regular,Ball State,Mid-American,home,20,0,1,,,,1,85,0,1,8,3,0,1,30:09,1,1,2,3-25,3.5,44,152,8.6,20-32,275,427,0-2,10-17,24
400787342,2015,9,regular,Massachusetts,Mid-American,away,10,1,0,16,0,1,1,52,0,3,4,0,0,1,29:51,1,0,1,12-87,5.3,36,189,5.9,32-44,259,448,0-2,10-18,25
400787462,2015,9,regular,Idaho,Sun Belt,away,48,1,3,7,0,3,2,14,0,1,16,6,0,1,36:14,2,0,2,4-30,5.2,50,262,7.3,25-42,307,569,2-2,7-17,30
400787462,2015,9,regular,New Mexico State,Sun Belt,home,55,0,5,,,,3,15,0,1,7,37,0,2,23:46,1,1,2,6-47,7.7,41,315,8.1,24-40,326,641,3-4,6-14,24
400603873,2015,9,regular,Florida,SEC,home,27,1,2,1,0,1,1,25,0,2,3,20,0,4,36:51,0,1,1,8-74,5.4,48,258,8.2,8-19,155,413,0-1,7-16,15
400603873,2015,9,regular,Georgia,SEC,away,3,1,0,-4,0,2,0,75,0,3,3,,,,23:09,4,1,5,3-20,3.1,22,69,4.5,15-34,154,223,0-2,2-12,12
400603875,2015,9,regular,Kentucky,SEC,home,21,1,1,-1,0,1,1,45,0,3,3,0,0,1,30:17,1,1,2,9-93,5.2,32,165,5.6,16-33,184,349,2-3,2-13,18
400603875,2015,9,regular,Tennessee,SEC,away,52,1,3,99,1,2,2,100,1,1,10,26,0,1,29:43,1,1,2,6-65,5.8,43,249,9.0,16-26,233,482,2-2,8-15,21
400603876,2015,9,regular,Texas A&M,SEC,home,35,0,3,,,,1,,,,5,69,1,2,30:59,0,0,0,3-35,5.9,54,321,8.0,20-28,223,544,1-1,6-13,29
400603876,2015,9,regular,South Carolina,SEC,away,28,0,4,,,,0,32,0,2,4,,,,29:01,2,0,2,5-26,5.9,43,253,8.0,15-24,192,445,0-1,5-13,19
400603874,2015,9,regular,Houston,American Athletic,home,34,1,2,66,0,3,1,24,0,1,10,93,1,3,33:15,0,2,2,6-55,2.9,51,150,9.6,15-23,221,371,1-2,7-17,19
400603874,2015,9,regular,Vanderbilt,SEC,away,0,2,0,3,0,2,0,99,0,5,,,,,26:45,3,1,4,6-39,3.4,42,141,2.2,5-20,44,185,0-0,3-14,12
400763448,2015,9,regular,Texas Tech,Big 12,home,53,0,2,13,0,1,4,177,1,7,9,3,0,1,32:12,2,1,3,7-66,4.2,39,162,8.7,38-55,480,642,1-3,10-17,32
400763448,2015,9,regular,Oklahoma State,Big 12,away,70,1,3,67,1,1,5,63,0,3,10,67,1,2,27:48,1,0,1,7-65,5.1,36,184,11.1,27-43,478,662,1-1,7-14,29
400763446,2015,9,regular,Texas,Big 12,away,0,0,0,0,0,2,0,52,0,4,,,,,22:35,1,0,1,3-39,3.7,32,119,3.9,12-22,85,204,1-1,2-13,11
400763446,2015,9,regular,Iowa State,Big 12,home,24,0,2,37,0,2,1,,,,6,0,0,1,37:25,0,0,0,4-45,4.4,54,238,4.9,19-38,188,426,1-2,15-24,28
400763447,2015,9,regular,Oklahoma,Big 12,away,62,2,3,23,0,4,5,27,0,1,14,,,,33:39,0,2,2,4-40,6.5,41,265,10.9,33-41,445,710,1-1,6-11,35
400763447,2015,9,regular,Kansas,Big 12,home,7,2,0,,,,1,62,0,3,1,,,,26:21,0,2,2,6-81,1.0,36,35,5.3,20-34,181,216,0-1,7-17,15
400763445,2015,9,regular,West Virginia,Big 12,away,10,0,0,,,,1,18,0,1,4,,,,23:39,1,0,1,9-114,4.5,37,167,4.1,16-39,160,327,1-3,4-17,21
400763445,2015,9,regular,TCU,Big 12,home,40,0,1,3,0,1,3,28,0,1,16,4,0,1,36:21,0,0,0,9-100,5.8,39,227,7.9,33-49,389,616,1-1,5-13,35
400763642,2015,9,regular,Southern Miss,Conference USA,home,34,0,1,5,0,2,4,25,0,1,4,,,,28:31,0,1,1,4-41,6.8,36,246,8.4,23-33,277,523,1-2,8-15,24
400763642,2015,9,regular,UTEP,Conference USA,away,13,1,1,,,,0,79,0,5,7,,,,31:29,0,0,0,6-50,3.2,32,101,6.2,16-32,197,298,0-1,8-16,16
400763641,2015,9,regular,Louisiana Tech,Conference USA,away,42,0,2,1,0,2,4,61,0,2,6,,,,29:35,0,0,0,2-20,4.1,33,135,11.9,17-27,320,455,0-0,5-11,21
400763641,2015,9,regular,Rice,Conference USA,home,17,0,0,,,,2,83,0,5,5,,,,30:25,0,0,0,8-62,3.1,33,101,6.4,14-28,180,281,0-0,4-13,15
400757061,2015,9,regular,Arizona State,Pac-12,home,55,0,2,16,0,2,5,50,0,3,13,0,0,1,36:03,2,0,2,9-70,6.3,55,344,7.5,32-53,398,742,0-0,14-23,37
400757061,2015,9,regular,Oregon,Pac-12,away,61,0,3,,,,4,185,1,4,13,19,0,2,23:57,1,0,1,6-50,6.6,28,184,7.7,23-41,315,499,3-3,3-14,19
400757066,2015,9,regular,Washington State,Pac-12,home,28,1,0,20,0,1,2,65,0,3,16,0,0,1,29:41,2,0,2,4-30,3.8,23,88,5.6,35-63,354,442,3-3,2-14,26
400757066,2015,9,regular,Stanford,Pac-12,away,30,0,3,3,0,1,0,68,0,5,12,17,0,2,30:19,1,1,2,4-35,5.7,40,226,4.5,10-19,86,312,0-0,4-13,15
400757062,2015,9,regular,Arizona,Pac-12,away,3,0,0,,,,0,80,0,4,3,,,,32:06,3,1,4,4-22,2.9,44,127,4.8,25-42,203,330,1-4,6-18,22
400757062,2015,9,regular,Washington,Pac-12,home,49,1,3,11,0,2,4,6,0,1,7,25,0,3,27:54,0,0,0,4-49,5.6,36,201,10.7,17-25,267,468,0-0,5-11,22
400757063,2015,9,regular,USC,Pac-12,away,27,1,2,9,0,1,0,90,0,4,9,73,1,2,35:08,0,0,0,6-65,3.7,50,185,9.6,19-23,220,405,1-2,6-15,22
400757063,2015,9,regular,California,Pac-12,home,21,0,1,,,,2,92,0,6,3,,,,24:52,2,1,3,3-26,3.9,30,117,8.9,23-31,277,394,2-3,2-9,23
400757065,2015,9,regular,Utah,Pac-12,home,27,0,2,14,0,3,1,2,0,1,9,,,,31:16,0,0,0,5-45,4.0,44,174,11.6,14-17,198,372,1-2,4-11,20
400757065,2015,9,regular,Oregon State,Pac-12,away,12,0,0,,,,1,85,0,4,6,,,,28:44,0,0,0,5-40,3.6,30,108,5.8,19-35,204,312,1-2,5-15,16
400603872,2015,9,regular,Ole Miss,SEC,away,27,0,1,,,,2,,,,9,1,0,1,33:30,2,0,2,7-40,4.0,39,156,7.7,34-52,402,558,1-3,7-18,27
400603872,2015,9,regular,Auburn,SEC,home,19,0,0,14,0,2,1,31,0,1,13,0,0,2,26:30,1,0,1,3-20,3.0,41,125,9.4,13-32,302,427,0-2,2-15,18
400787340,2015,9,regular,Buffalo,Mid-American,away,29,1,2,4,0,1,2,47,0,3,5,,,,35:14,1,0,1,6-65,3.6,40,144,10.0,22-29,289,433,1-1,4-15,18
400787340,2015,9,regular,Miami (OH),Mid-American,home,24,0,0,,,,2,102,0,3,6,76,1,1,24:46,0,1,1,6-53,4.0,31,124,6.2,13-36,224,348,1-2,5-16,19
400787341,2015,9,regular,Central Michigan,Mid-American,away,14,0,0,7,0,1,2,21,0,1,2,0,0,1,31:27,1,0,1,5-44,1.6,24,39,6.1,23-37,226,265,0-0,4-12,16
400787341,2015,9,regular,Akron,Mid-American,home,6,0,0,,,,1,46,0,2,0,0,0,1,28:33,1,0,1,5-34,1.0,25,25,7.0,22-36,252,277,0-0,5-16,15
400757064,2015,9,regular,Colorado,Pac-12,away,31,2,2,,,,0,47,0,2,11,,,,41:05,2,0,2,7-68,4.3,56,242,5.4,37-58,312,554,3-4,7-22,34
400757064,2015,9,regular,UCLA,Pac-12,home,35,0,3,0,0,1,1,125,0,5,5,100,1,2,18:55,0,2,2,10-101,5.3,26,138,7.9,19-33,262,400,0-0,6-14,16
400763638,2015,9,regular,Florida International,Conference USA,away,17,0,1,,,,1,78,0,5,5,,,,27:36,1,1,2,5-38,2.1,32,66,7.3,19-27,196,262,0-0,5-11,20
400763638,2015,9,regular,Florida Atlantic,Conference USA,home,31,1,3,30,0,2,0,61,0,3,7,58,1,1,32:24,0,0,0,6-60,4.7,49,229,6.7,16-25,168,397,2-3,7-13,27
400763639,2015,9,regular,UTSA,Conference USA,away,23,1,2,9,0,3,1,99,0,5,5,,,,37:36,0,1,1,7-72,4.6,50,232,6.0,27-41,245,477,0-3,9-17,31
400763639,2015,9,regular,North Texas,Conference USA,home,30,1,3,34,0,2,0,45,0,2,4,,,,22:24,0,1,1,8-80,7.0,38,267,4.7,11-22,104,371,0-0,4-10,20
400763640,2015,9,regular,Old Dominion,Conference USA,home,30,0,1,,,,3,208,0,9,6,,,,34:40,0,1,1,2-20,4.0,37,147,5.7,19-34,195,342,2-4,7-15,20
400763640,2015,9,regular,Western Kentucky,Conference USA,away,55,1,4,,,,3,20,0,4,13,,,,25:20,0,0,0,1-5,7.7,31,239,9.8,22-29,284,523,1-1,5-11,22
400763637,2015,9,regular,Marshall,Conference USA,away,34,1,2,,,,2,13,0,1,10,0,0,1,32:57,0,0,0,14-100,3.5,39,136,9.3,35-53,494,630,3-5,7-18,31
400763637,2015,9,regular,Charlotte,Conference USA,home,10,0,1,10,0,1,0,42,0,2,4,,,,27:03,1,1,2,4-39,3.9,43,166,3.9,19-36,141,307,1-2,8-19,22
400603871,2015,9,regular,UT Martin,OVC,away,28,0,3,,,,1,118,0,8,4,,,,31:17,2,1,3,4-27,6.0,23,139,8.6,30-44,380,519,0-1,6-11,25
400603871,2015,9,regular,Arkansas,SEC,home,63,1,6,33,0,1,3,45,0,2,9,42,0,2,28:43,0,0,0,3-25,8.1,36,291,15.0,15-20,300,591,2-2,3-7,22
400787339,2015,9,regular,Eastern Michigan,Mid-American,home,28,0,1,,,,3,184,0,11,4,,,,28:38,2,2,4,3-20,5.8,39,226,8.8,18-30,263,489,2-2,4-11,26
400787339,2015,9,regular,Western Michigan,Mid-American,away,58,2,6,,,,1,131,0,5,16,25,0,2,31:22,0,0,0,3-27,7.8,36,279,13.2,18-24,316,595,1-1,3-8,26
400763552,2015,9,regular,Iowa,Big Ten,home,31,1,3,-2,0,2,0,23,0,1,7,100,1,3,32:52,0,1,1,7-53,2.5,44,110,7.6,12-24,183,293,0-0,6-16,18
400763552,2015,9,regular,Maryland,Big Ten,away,15,1,0,4,0,1,1,220,1,6,1,,,,27:08,3,1,4,8-72,4.9,34,167,3.2,11-23,74,241,1-1,1-10,15
400763556,2015,9,regular,Wisconsin,Big Ten,home,48,1,5,64,0,4,1,13,0,2,12,0,0,1,28:08,2,0,2,5-40,5.5,38,209,7.8,13-28,217,426,1-1,8-16,15
400763556,2015,9,regular,Rutgers,Big Ten,away,10,0,0,4,0,1,0,126,0,7,4,50,1,2,31:52,1,1,2,6-40,2.2,38,83,4.1,6-20,82,165,0-1,2-15,8
400763553,2015,9,regular,Minnesota,Big Ten,home,26,1,1,0,0,1,1,41,0,2,14,5,0,1,31:05,0,0,0,7-53,4.1,35,144,9.6,16-33,317,461,1-1,5-14,20
400763553,2015,9,regular,Michigan,Big Ten,away,29,0,2,41,0,1,2,43,0,2,3,,,,28:55,1,1,2,5-47,3.7,34,127,6.3,16-27,169,296,0-1,5-12,20
400763554,2015,9,regular,Illinois,Big Ten,away,0,2,0,,,,0,39,0,3,,,,,26:18,1,0,1,8-60,1.4,27,37,3.0,17-44,130,167,0-2,6-21,12
400763554,2015,9,regular,Penn State,Big Ten,home,39,0,2,3,0,4,3,57,0,1,9,44,0,1,33:42,0,2,2,3-25,3.2,37,120,8.5,22-33,280,400,1-1,5-13,23
400763555,2015,9,regular,Purdue,Big Ten,home,55,1,4,,,,4,86,0,4,7,46,0,4,30:25,0,0,0,6-58,4.9,37,183,6.4,28-43,274,457,2-3,8-17,20
400763555,2015,9,regular,Nebraska,Big Ten,away,45,0,2,,,,4,163,0,8,7,,,,29:35,4,1,5,7-40,2.7,29,77,8.5,29-48,407,484,0-0,7-12,28
400763585,2015,9,regular,Temple,American Athletic,home,20,0,1,13,0,1,1,36,0,2,8,21,0,2,28:16,1,0,1,6-79,3.3,32,107,6.3,13-30,188,295,2-2,4-14,16
400763585,2015,9,regular,Notre Dame,FBS Independents,away,24,0,2,18,0,3,1,64,0,3,6,0,0,1,31:44,2,0,2,8-81,5.4,31,168,8.3,23-36,299,467,0-1,6-14,20
400764896,2015,9,regular,East Carolina,American Athletic,away,13,1,1,11,0,3,0,95,0,4,1,32,1,1,25:32,4,0,4,7-64,5.6,36,203,4.2,19-33,137,340,1-3,5-15,16
400764896,2015,9,regular,UConn,American Athletic,home,31,0,3,-15,0,1,1,24,0,1,7,18,0,4,34:28,1,1,2,5-34,5.0,44,220,8.8,12-21,184,404,0-0,7-14,17
400787461,2015,9,regular,Georgia State,Sun Belt,away,34,1,1,,,,2,169,1,5,4,29,1,2,28:51,1,1,2,10-73,3.2,32,101,9.1,23-43,390,491,0-2,7-16,21
400787461,2015,9,regular,Arkansas State,Sun Belt,home,48,1,4,60,0,3,3,99,0,4,6,13,0,1,31:09,2,1,3,9-64,5.7,52,296,7.7,21-29,224,520,2-2,6-14,28
400787463,2015,9,regular,UL Monroe,Sun Belt,away,24,0,0,-4,0,1,3,70,0,3,6,,,,28:13,0,2,2,5-45,2.2,34,76,7.6,16-35,265,341,3-3,6-18,15
400787463,2015,9,regular,Louisiana,Sun Belt,home,30,2,2,55,0,3,1,26,0,3,10,,,,31:47,0,0,0,3-27,3.5,44,152,5.2,9-21,109,261,1-1,2-14,15
400787460,2015,9,regular,App State,Sun Belt,home,44,0,2,-2,0,1,2,30,0,1,14,48,1,2,33:34,1,0,1,7-71,4.3,58,248,7.1,16-26,184,432,1-2,6-17,22
400787460,2015,9,regular,Troy,Sun Belt,away,41,0,4,17,0,2,1,14,0,1,11,7,0,1,26:26,2,0,2,8-73,3.1,45,140,7.2,29-43,310,450,0-1,8-18,25
400787459,2015,9,regular,Georgia Southern,Sun Belt,home,37,0,3,72,0,2,0,72,0,2,13,2,0,2,37:13,0,3,3,2-30,7.5,67,503,5.2,3-6,31,534,3-3,7-16,22
400787459,2015,9,regular,Texas State,Sun Belt,away,13,3,0,,,,1,18,0,1,7,,,,22:47,2,0,2,2-20,4.1,31,126,3.2,10-27,87,213,0-1,6-14,13
400764899,2015,9,regular,Navy,American Athletic,home,29,1,3,,,,0,49,0,3,11,,,,39:13,0,1,1,2-20,6.2,69,428,1.8,3-9,16,444,2-2,9-18,22
400764899,2015,9,regular,South Florida,American Athletic,away,17,1,1,32,0,2,0,222,1,7,5,,,,20:47,0,1,1,6-54,2.6,24,62,10.4,12-20,208,270,0-1,3-11,9
400764897,2015,9,regular,UCF,American Athletic,away,7,0,1,,,,0,124,0,5,1,21,0,1,27:21,1,0,1,6-70,5.2,41,212,4.4,12-23,101,313,0-1,4-13,16
400764897,2015,9,regular,Cincinnati,American Athletic,home,52,0,1,11,0,4,6,36,0,2,10,14,0,1,32:39,1,0,1,7-62,5.6,42,237,15.3,27-32,489,726,2-3,11-15,33
400764898,2015,9,regular,Tulane,American Athletic,away,13,0,2,,,,0,24,0,3,1,,,,30:55,0,0,0,6-50,3.3,42,139,5.5,10-24,131,270,0-2,5-14,17
400764898,2015,9,regular,Memphis,American Athletic,home,41,0,3,29,0,3,1,81,0,4,13,,,,29:05,0,0,0,8-106,5.7,39,223,8.1,27-44,358,581,0-0,6-13,32
400764900,2015,9,regular,SMU,American Athletic,home,31,0,0,-6,0,1,4,197,0,7,7,,,,26:17,1,1,2,1-10,2.6,32,84,7.0,23-46,322,406,1-3,7-17,23
400764900,2015,9,regular,Tulsa,American Athletic,away,40,1,4,15,0,1,0,52,0,4,10,31,1,1,33:43,0,0,0,7-70,3.1,57,179,8.9,19-27,240,419,3-3,8-19,22
400756971,2015,9,regular,Syracuse,ACC,away,21,0,2,83,1,4,0,32,0,2,3,,,,30:09,0,1,1,5-45,4.1,42,173,5.2,12-25,130,303,0-1,5-16,14
400756971,2015,9,regular,Florida State,ACC,home,45,1,3,9,0,2,3,19,0,1,9,,,,29:51,0,0,0,9-77,6.5,34,221,9.3,25-38,354,575,0-0,5-13,23
400756968,2015,9,regular,Virginia Tech,ACC,away,26,3,0,28,0,4,1,36,0,2,14,0,0,1,34:43,1,1,2,11-97,1.7,46,80,8.4,16-23,194,274,0-0,3-15,17
400756968,2015,9,regular,Boston College,ACC,home,10,1,1,-4,0,4,0,152,0,5,4,0,0,1,25:17,1,3,4,6-48,2.1,35,75,6.8,8-21,143,218,0-1,1-12,15
400756969,2015,9,regular,NC State,ACC,home,41,1,2,15,0,2,3,213,1,6,5,,,,25:56,0,1,1,4-40,5.0,27,135,6.2,24-41,254,389,2-4,4-15,18
400756969,2015,9,regular,Clemson,ACC,away,56,1,2,0,0,4,5,91,0,4,14,,,,34:04,0,1,1,6-39,4.8,50,240,12.8,23-30,383,623,0-0,8-15,27
400756967,2015,9,regular,Louisville,ACC,away,20,1,0,-11,0,4,2,34,0,3,8,61,0,4,34:50,0,1,1,10-89,1.6,42,68,7.8,23-32,249,317,1-1,5-18,17
400756967,2015,9,regular,Wake Forest,ACC,home,19,1,0,15,0,1,2,62,0,5,5,,,,25:10,4,1,5,3-29,1.3,32,40,7.5,9-30,226,266,1-2,3-16,11
400756970,2015,9,regular,Duke,ACC,home,27,1,2,8,0,2,1,92,0,5,5,25,0,1,26:50,0,1,1,5-41,4.7,39,182,5.0,31-52,258,440,1-4,6-15,34
400756970,2015,9,regular,Miami,ACC,away,30,1,1,,,,2,110,1,13,6,,,,33:10,1,1,2,23-194,3.1,39,119,9.4,20-29,272,391,0-0,8-14,21
400756972,2015,9,regular,Virginia,ACC,home,27,2,2,,,,1,17,0,1,9,,,,36:43,1,0,1,7-45,5.5,42,233,6.3,17-28,175,408,0-0,7-14,21
400756972,2015,9,regular,Georgia Tech,ACC,away,21,0,1,,,,2,77,0,3,3,16,0,1,23:17,0,2,2,6-42,4.4,33,144,8.1,13-31,251,395,0-3,5-13,18
400756966,2015,9,regular,Pittsburgh,ACC,home,19,0,1,16,0,2,1,40,0,2,7,,,,35:15,0,1,1,6-55,4.1,37,153,6.2,27-42,262,415,2-2,8-17,25
400756966,2015,9,regular,North Carolina,ACC,away,26,1,0,-2,0,2,2,39,0,3,14,,,,24:45,0,0,0,3-15,5.0,35,174,11.7,14-23,270,444,0-0,5-13,17
400790885,2015,9,regular,Wyoming,Mountain West,away,27,1,2,,,,2,73,0,3,3,,,,33:05,0,0,0,4-33,5.5,49,270,4.6,10-18,83,353,2-3,4-13,22
400790885,2015,9,regular,Utah State,Mountain West,home,58,0,3,49,1,4,4,43,0,3,10,,,,26:55,0,1,1,3-25,6.9,43,296,15.6,16-19,296,592,1-1,3-6,34
400787272,2015,9,regular,UNLV,Mountain West,home,27,1,2,,,,0,41,0,2,9,,,,29:11,2,0,2,5-39,4.0,25,100,7.6,30-51,387,487,0-1,5-15,28
400787272,2015,9,regular,Boise State,Mountain West,away,55,0,4,5,0,1,3,107,0,6,13,0,0,2,30:49,0,1,1,8-51,6.3,37,232,8.9,36-53,473,705,1-1,7-14,34
400787273,2015,9,regular,San Diego State,Mountain West,away,41,1,3,-11,0,1,1,81,0,3,11,71,1,3,32:52,0,0,0,5-61,5.9,47,276,12.9,11-14,180,456,1-1,4-11,21
400787273,2015,9,regular,Colorado State,Mountain West,home,17,0,0,,,,2,35,0,2,5,,,,27:08,3,1,4,7-78,4.9,33,163,7.3,17-28,205,368,1-1,5-12,22
400787271,2015,9,regular,Hawai'i,Mountain West,home,7,0,0,,,,0,212,1,6,1,,,,14:54,2,2,4,9-86,-0.2,12,-2,5.1,15-35,180,178,1-2,1-10,7
400787271,2015,9,regular,Air Force,Mountain West,away,58,2,7,-4,0,2,0,,,,16,22,0,2,45:06,0,0,0,3-26,6.0,82,492,8.9,3-9,80,572,2-2,9-18,31
400787348,2015,10,regular,Akron,Mid-American,away,17,0,1,,,,1,51,0,3,5,0,0,2,33:54,2,1,3,6-65,3.8,41,155,6.4,15-27,174,329,1-1,7-17,18
400787348,2015,10,regular,Massachusetts,Mid-American,home,13,1,1,18,0,2,0,54,0,3,7,0,0,2,26:06,2,0,2,2-27,2.8,32,88,3.9,19-44,173,261,2-4,3-15,19
400787468,2015,10,regular,Texas State,Sun Belt,home,21,0,2,13,0,2,1,26,0,1,3,,,,27:31,2,1,3,4-30,3.1,37,113,8.0,21-36,287,400,2-2,7-15,20
400787468,2015,10,regular,New Mexico State,Sun Belt,away,31,1,2,5,0,1,2,65,0,3,7,0,0,2,32:29,0,0,0,5-37,4.8,48,230,6.6,24-45,297,527,2-3,13-23,26
400787466,2015,10,regular,South Alabama,Sun Belt,home,52,2,3,49,0,5,2,181,1,5,10,0,0,1,23:34,0,2,2,7-71,6.4,45,286,6.0,11-19,114,400,0-1,4-12,19
400787466,2015,10,regular,Idaho,Sun Belt,away,45,2,4,10,0,3,2,142,0,7,9,,,,36:26,1,2,3,3-24,3.9,45,177,8.1,26-39,317,494,0-0,9-16,27
400603907,2015,10,regular,Kentucky,SEC,away,3,2,0,7,0,3,0,53,0,3,3,,,,22:24,2,1,3,7-58,3.3,24,79,4.4,9-23,101,180,0-1,3-12,8
400603907,2015,10,regular,Georgia,SEC,home,27,1,2,9,0,2,1,36,0,2,9,62,0,2,37:36,0,2,2,6-60,5.8,52,300,4.7,10-19,90,390,1-2,5-13,21
400603906,2015,10,regular,Vanderbilt,SEC,away,7,3,1,1,0,1,0,23,0,2,1,0,0,1,31:54,0,0,0,7-45,3.0,48,145,2.1,3-14,30,175,1-2,5-18,11
400603906,2015,10,regular,Florida,SEC,home,9,0,1,110,0,8,0,71,0,1,3,,,,28:06,1,3,4,8-61,2.7,34,93,6.3,13-26,165,258,0-3,3-13,12
400603909,2015,10,regular,South Carolina,SEC,away,24,2,0,-3,0,1,3,32,0,2,6,0,0,1,32:21,0,1,1,6-40,3.8,40,152,6.0,20-39,233,385,1-2,6-17,23
400603909,2015,10,regular,Tennessee,SEC,home,27,1,1,49,0,3,2,49,0,2,9,,,,27:39,1,2,3,6-47,3.7,41,153,7.5,20-34,255,408,1-1,9-18,19
400763451,2015,10,regular,TCU,Big 12,away,29,0,3,25,0,3,1,128,0,5,5,,,,37:06,4,0,4,7-70,4.2,52,218,7.7,35-58,445,663,2-4,9-19,36
400763451,2015,10,regular,Oklahoma State,Big 12,home,49,0,1,-5,0,2,5,67,0,3,7,73,1,4,22:54,0,0,0,7-67,3.1,26,81,13.9,18-27,375,456,0-0,2-11,16
400763449,2015,10,regular,Baylor,Big 12,away,31,1,1,,,,3,40,0,3,7,0,0,2,21:59,0,0,0,11-119,3.0,34,103,12.7,23-33,419,522,3-3,5-14,20
400763449,2015,10,regular,Kansas State,Big 12,home,24,0,2,0,0,1,1,58,0,5,6,,,,38:01,2,1,3,7-39,5.4,48,258,7.5,13-23,172,430,2-3,4-11,22
400763450,2015,10,regular,Oklahoma,Big 12,home,52,0,3,6,0,2,4,65,0,4,10,38,0,1,26:28,0,1,1,2-10,7.2,39,279,12.3,25-33,405,684,0-1,4-10,28
400763450,2015,10,regular,Iowa State,Big 12,away,16,1,0,0,0,1,1,89,0,5,10,,,,33:32,1,0,1,5-23,3.0,38,114,5.1,26-51,260,374,1-4,6-21,22
400763453,2015,10,regular,West Virginia,Big 12,home,31,0,4,14,0,2,0,55,0,2,7,0,0,1,30:14,2,0,2,4-40,5.3,57,300,6.2,12-24,149,449,0-0,9-15,28
400763453,2015,10,regular,Texas Tech,Big 12,away,26,0,0,,,,3,131,0,5,8,0,0,2,29:46,1,0,1,8-75,4.3,42,179,5.5,22-36,199,378,3-4,7-18,23
400763452,2015,10,regular,Texas,Big 12,home,59,1,6,18,0,3,2,70,0,4,11,41,0,3,27:37,0,1,1,6-36,7.5,40,299,10.0,19-30,299,598,1-1,6-13,20
400763452,2015,10,regular,Kansas,Big 12,away,20,1,1,-12,0,2,2,21,0,1,2,,,,32:23,3,1,4,3-15,4.0,48,192,5.7,19-41,234,426,1-3,9-20,23
400763646,2015,10,regular,Rice,Conference USA,away,21,1,1,8,0,2,2,,,,3,,,,26:36,0,0,0,5-42,2.9,31,90,8.2,14-28,230,320,1-1,6-13,16
400763646,2015,10,regular,UTEP,Conference USA,home,24,0,1,-2,0,5,2,25,0,3,6,,,,33:24,0,1,1,3-16,4.7,34,161,6.4,18-36,231,392,1-1,7-15,19
400757072,2015,10,regular,California,Pac-12,away,28,0,1,6,0,2,2,122,0,5,8,0,0,2,22:44,1,0,1,6-64,4.3,24,103,7.8,18-42,329,432,1-1,6-15,20
400757072,2015,10,regular,Oregon,Pac-12,home,44,0,1,,,,4,52,0,3,14,0,0,1,37:16,2,0,2,10-90,7.6,63,477,10.3,17-29,300,777,0-0,10-17,36
400757070,2015,10,regular,Colorado,Pac-12,home,10,0,1,0,0,1,0,91,0,5,4,71,0,1,21:59,2,0,2,3-21,2.8,30,83,6.4,13-23,148,231,0-1,2-11,15
