,gameId,season,week,seasonType,team,conference,homeAway,points,fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,startDate,completed,homeTeam,awayTeam,homePoints,awayPoints,opponent,pointsFor,pointsAgainst,pointDifferential,win,completions,passAttempts,completionPct,thirdDownConversions,thirdDownAttempts,thirdDownPct,fourthDownConversions,fourthDownAttempts,fourthDownPct,penalties,penaltyYards,possessionSeconds,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,gamesBefore,winsBefore,pointsForBefore,pointsForAvgBefore,pointsAgainstBefore,pointsAgainstAvgBefore,rushingYardsBefore,rushingYardsAvgBefore,rushingAttemptsBefore,rushingAttemptsAvgBefore,netPassingYardsBefore,netPassingYardsAvgBefore,passAttemptsBefore,passAttemptsAvgBefore,completionsBefore,completionsAvgBefore,totalYardsBefore,totalYardsAvgBefore,firstDownsBefore,firstDownsAvgBefore,rushingTDsBefore,rushingTDsAvgBefore,passingTDsBefore,passingTDsAvgBefore,thirdDownConversionsBefore,thirdDownConversionsAvgBefore,thirdDownAttemptsBefore,thirdDownAttemptsAvgBefore,fourthDownConversionsBefore,fourthDownConversionsAvgBefore,fourthDownAttemptsBefore,fourthDownAttemptsAvgBefore,penaltiesBefore,penaltiesAvgBefore,penaltyYardsBefore,penaltyYardsAvgBefore,possessionSecondsBefore,possessionSecondsAvgBefore,turnoversBefore,turnoversAvgBefore,fumblesLostBefore,fumblesLostAvgBefore,interceptionsBefore,interceptionsAvgBefore,sacksBefore,sacksAvgBefore,qbHurriesBefore,qbHurriesAvgBefore,passesDeflectedBefore,passesDeflectedAvgBefore,tacklesForLossBefore,tacklesForLossAvgBefore,defensiveTDsBefore,defensiveTDsAvgBefore,pointDifferentialBefore,pointDifferentialAvgBefore,completionPctBefore,thirdDownPctBefore,fourthDownPctBefore,yardsPerRushAttemptBefore,yardsPerPassAttemptBefore,winPctBefore,pointsForAvgLast3,pointsAgainstAvgLast3,pointDifferentialAvgLast3,rushingYardsAvgLast3,netPassingYardsAvgLast3,totalYardsAvgLast3,sacksAvgLast3,qbHurriesAvgLast3,passesDeflectedAvgLast3,tacklesForLossAvgLast3,turnoversAvgLast3,pointsForAvgLast5,pointsAgainstAvgLast5,pointDifferentialAvgLast5,rushingYardsAvgLast5,netPassingYardsAvgLast5,totalYardsAvgLast5,sacksAvgLast5,qbHurriesAvgLast5,passesDeflectedAvgLast5,tacklesForLossAvgLast5,turnoversAvgLast5,winPctLast3,winPctLast5,isHome,isAway,homeGamesBefore,homeWinsBefore,homeWinPctBefore,homePointsForBefore,homePointsForAvgBefore,homePointsAgainstBefore,homePointsAgainstAvgBefore,homeRushingYardsBefore,homeRushingYardsAvgBefore,homeRushingAttemptsBefore,homeRushingAttemptsAvgBefore,homeNetPassingYardsBefore,homeNetPassingYardsAvgBefore,homePassAttemptsBefore,homePassAttemptsAvgBefore,homeCompletionsBefore,homeCompletionsAvgBefore,homeTotalYardsBefore,homeTotalYardsAvgBefore,homeFirstDownsBefore,homeFirstDownsAvgBefore,homeRushingTDsBefore,homeRushingTDsAvgBefore,homePassingTDsBefore,homePassingTDsAvgBefore,homeThirdDownConversionsBefore,homeThirdDownConversionsAvgBefore,homeThirdDownAttemptsBefore,homeThirdDownAttemptsAvgBefore,homeFourthDownConversionsBefore,homeFourthDownConversionsAvgBefore,homeFourthDownAttemptsBefore,homeFourthDownAttemptsAvgBefore,homePenaltiesBefore,homePenaltiesAvgBefore,homePenaltyYardsBefore,homePenaltyYardsAvgBefore,homePossessionSecondsBefore,homePossessionSecondsAvgBefore,homeTurnoversBefore,homeTurnoversAvgBefore,homeFumblesLostBefore,homeFumblesLostAvgBefore,homeInterceptionsBefore,homeInterceptionsAvgBefore,homeSacksBefore,homeSacksAvgBefore,homeQbHurriesBefore,homeQbHurriesAvgBefore,homePassesDeflectedBefore,homePassesDeflectedAvgBefore,homeTacklesForLossBefore,homeTacklesForLossAvgBefore,homeDefensiveTDsBefore,homeDefensiveTDsAvgBefore,homePointDifferentialBefore,homePointDifferentialAvgBefore,homeCompletionPctBefore,homeThirdDownPctBefore,homeFourthDownPctBefore,homeYardsPerRushAttemptBefore,homeYardsPerPassAttemptBefore,awayGamesBefore,awayWinsBefore,awayWinPctBefore,awayPointsForBefore,awayPointsForAvgBefore,awayPointsAgainstBefore,awayPointsAgainstAvgBefore,awayRushingYardsBefore,awayRushingYardsAvgBefore,awayRushingAttemptsBefore,awayRushingAttemptsAvgBefore,awayNetPassingYardsBefore,awayNetPassingYardsAvgBefore,awayPassAttemptsBefore,awayPassAttemptsAvgBefore,awayCompletionsBefore,awayCompletionsAvgBefore,awayTotalYardsBefore,awayTotalYardsAvgBefore,awayFirstDownsBefore,awayFirstDownsAvgBefore,awayRushingTDsBefore,awayRushingTDsAvgBefore,awayPassingTDsBefore,awayPassingTDsAvgBefore,awayThirdDownConversionsBefore,awayThirdDownConversionsAvgBefore,awayThirdDownAttemptsBefore,awayThirdDownAttemptsAvgBefore,awayFourthDownConversionsBefore,awayFourthDownConversionsAvgBefore,awayFourthDownAttemptsBefore,awayFourthDownAttemptsAvgBefore,awayPenaltiesBefore,awayPenaltiesAvgBefore,awayPenaltyYardsBefore,awayPenaltyYardsAvgBefore,awayPossessionSecondsBefore,awayPossessionSecondsAvgBefore,awayTurnoversBefore,awayTurnoversAvgBefore,awayFumblesLostBefore,awayFumblesLostAvgBefore,awayInterceptionsBefore,awayInterceptionsAvgBefore,awaySacksBefore,awaySacksAvgBefore,awayQbHurriesBefore,awayQbHurriesAvgBefore,awayPassesDeflectedBefore,awayPassesDeflectedAvgBefore,awayTacklesForLossBefore,awayTacklesForLossAvgBefore,awayDefensiveTDsBefore,awayDefensiveTDsAvgBefore,awayPointDifferentialBefore,awayPointDifferentialAvgBefore,awayCompletionPctBefore,awayThirdDownPctBefore,awayFourthDownPctBefore,awayYardsPerRushAttemptBefore,awayYardsPerPassAttemptBefore
927,400787327,2015,7,regular,Northern Illinois,Mid-American,away,45,1,5,8.0,0.0,2.0,1,10.0,0.0,2.0,9.0,47.0,0.0,1.0,20:15,0,2,2,2-32,8.4,37,311,7.8,17-26,203,514,1-2,5-12,21,2015-10-17 18:30:00+00:00,True,Miami (OH),Northern Illinois,12,45,Miami (OH),45,12,33,1,17,26,0.6538461538461539,5,12,0.4166666666666667,1,2,0.5,2,32,1215.0,,,,,,,,6,3,200,33.333333333333336,163,27.166666666666668,1105,184.16666666666666,277,46.166666666666664,1378,229.66666666666666,185,30.833333333333332,118,19.666666666666668,2483,413.8333333333333,126,21.0,16,2.6666666666666665,8,1.3333333333333333,37,6.166666666666667,94,15.666666666666666,5,0.8333333333333334,13,2.1666666666666665,36,6.0,313,52.166666666666664,10102.0,1683.6666666666667,11,1.8333333333333333,7,1.1666666666666667,4,0.6666666666666666,,,,,,,,,,,37,6.166666666666667,0.6378378378378379,0.39361702127659576,0.38461538461538464,3.9891696750902526,7.448648648648649,0.5,30.666666666666668,29.0,1.6666666666666667,185.33333333333334,183.0,368.3333333333333,,,,,2.3333333333333335,32.4,26.6,5.8,184.0,203.6,387.6,,,,,2.2,0.3333333333333333,0.4,False,True,3,3,1.0,154,51.333333333333336,97,32.333333333333336,712,237.33333333333334,144,48.0,1112,370.6666666666667,99,33.0,81,27.0,1824,608.0,89,29.666666666666668,12,4.0,8,2.6666666666666665,22,7.333333333333333,40,13.333333333333334,1,0.3333333333333333,3,1.0,17,5.666666666666667,173,57.666666666666664,4968.0,1656.0,3,1.0,3,1.0,0,0.0,,,,,,,,,,,57,19.0,0.8181818181818182,0.55,0.3333333333333333,4.944444444444445,11.232323232323232,3,0,0.0,46,15.333333333333334,66,22.0,393,131.0,133,44.333333333333336,266,88.66666666666667,86,28.666666666666668,37,12.333333333333334,659,219.66666666666666,37,12.333333333333334,4,1.3333333333333333,0,0.0,15,5.0,54,18.0,4,1.3333333333333333,10,3.3333333333333335,19,6.333333333333333,140,46.666666666666664,5134.0,1711.3333333333333,8,2.6666666666666665,4,1.3333333333333333,4,1.3333333333333333,,,,,,,,,,,-20,-6.666666666666667,0.43023255813953487,0.2777777777777778,0.4,2.954887218045113,3.0930232558139537
928,400787335,2015,8,regular,Northern Illinois,Mid-American,home,49,0,3,6.0,0.0,3.0,4,29.0,0.0,1.0,7.0,0.0,0.0,1.0,31:53,0,0,0,8-68,5.5,59,323,7.0,24-38,267,590,1-1,15-23,34,2015-10-24 19:30:00+00:00,True,Northern Illinois,Eastern Michigan,49,21,Eastern Michigan,49,21,28,1,24,38,0.631578947368421,15,23,0.6521739130434783,1,1,1.0,8,68,1913.0,,,,,,,,7,4,245,35.0,175,25.0,1416,202.28571428571428,314,44.857142857142854,1581,225.85714285714286,211,30.142857142857142,135,19.285714285714285,2997,428.14285714285717,147,21.0,21,3.0,9,1.2857142857142858,42,6.0,106,15.142857142857142,6,0.8571428571428571,15,2.142857142857143,38,5.428571428571429,345,49.285714285714285,11317.0,1616.7142857142858,13,1.8571428571428572,9,1.2857142857142858,4,0.5714285714285714,,,,,,,,,,,70,10.0,0.6398104265402843,0.39622641509433965,0.4,4.509554140127388,7.492890995260663,0.5714285714285714,41.0,27.333333333333332,13.666666666666666,265.0,223.66666666666666,488.6666666666667,,,,,2.3333333333333335,30.0,23.8,6.2,195.4,166.4,361.8,,,,,2.2,0.6666666666666666,0.4,True,False,3,3,1.0,154,51.333333333333336,97,32.333333333333336,712,237.33333333333334,144,48.0,1112,370.6666666666667,99,33.0,81,27.0,1824,608.0,89,29.666666666666668,12,4.0,8,2.6666666666666665,22,7.333333333333333,40,13.333333333333334,1,0.3333333333333333,3,1.0,17,5.666666666666667,173,57.666666666666664,4968.0,1656.0,3,1.0,3,1.0,0,0.0,,,,,,,,,,,57,19.0,0.8181818181818182,0.55,0.3333333333333333,4.944444444444445,11.232323232323232,4,1,0.25,91,22.75,78,19.5,704,176.0,170,42.5,469,117.25,112,28.0,54,13.5,1173,293.25,58,14.5,9,2.25,1,0.25,20,5.0,66,16.5,5,1.25,12,3.0,21,5.25,172,43.0,6349.0,1587.25,10,2.5,6,1.5,4,1.0,,,,,,,,,,,13,3.25,0.48214285714285715,0.30303030303030304,0.4166666666666667,4.141176470588236,4.1875
929,400787343,2015,10,regular,Northern Illinois,Mid-American,away,32,1,1,,,,2,168.0,0.0,5.0,14.0,15.0,0.0,2.0,30:13,1,1,2,6-55,2.3,54,124,11.1,16-25,277,401,1-1,6-19,18,2015-11-04 01:00:00+00:00,True,Toledo,Northern Illinois,27,32,Toledo,32,27,5,1,16,25,0.64,6,19,0.3157894736842105,1,1,1.0,6,55,1813.0,,,,,,,,8,5,294,36.75,196,24.5,1739,217.375,373,46.625,1848,231.0,249,31.125,159,19.875,3587,448.375,181,22.625,24,3.0,13,1.625,57,7.125,129,16.125,7,0.875,16,2.0,46,5.75,413,51.625,13230.0,1653.75,13,1.625,9,1.125,4,0.5,,,,,,,,,,,98,12.25,0.6385542168674698,0.4418604651162791,0.4375,4.662198391420912,7.421686746987952,0.625,51.0,24.666666666666668,26.333333333333332,302.3333333333333,277.6666666666667,580.0,,,,,1.0,37.2,24.0,13.2,238.0,203.8,441.8,,,,,1.8,1.0,0.6,False,True,4,4,1.0,203,50.75,118,29.5,1035,258.75,203,50.75,1379,344.75,137,34.25,105,26.25,2414,603.5,123,30.75,15,3.75,12,3.0,37,9.25,63,15.75,2,0.5,4,1.0,25,6.25,241,60.25,6881.0,1720.25,3,0.75,3,0.75,0,0.0,,,,,,,,,,,85,21.25,0.7664233576642335,0.5873015873015873,0.5,5.098522167487685,10.065693430656934,4,1,0.25,91,22.75,78,19.5,704,176.0,170,42.5,469,117.25,112,28.0,54,13.5,1173,293.25,58,14.5,9,2.25,1,0.25,20,5.0,66,16.5,5,1.25,12,3.0,21,5.25,172,43.0,6349.0,1587.25,10,2.5,6,1.5,4,1.0,,,,,,,,,,,13,3.25,0.48214285714285715,0.30303030303030304,0.4166666666666667,4.141176470588236,4.1875
930,400787351,2015,11,regular,Northern Illinois,Mid-American,away,41,0,3,11.0,0.0,2.0,2,171.0,0.0,6.0,11.0,5.0,0.0,3.0,31:52,1,1,2,6-59,5.0,67,334,7.9,15-24,190,524,3-4,6-19,24,2015-11-12 01:00:00+00:00,True,Buffalo,Northern Illinois,30,41,Buffalo,41,30,11,1,15,24,0.625,6,19,0.3157894736842105,3,4,0.75,6,59,1912.0,,,,,,,,9,6,326,36.22222222222222,223,24.77777777777778,1863,207.0,427,47.44444444444444,2125,236.11111111111111,274,30.444444444444443,175,19.444444444444443,3988,443.1111111111111,199,22.11111111111111,25,2.7777777777777777,15,1.6666666666666667,63,7.0,148,16.444444444444443,8,0.8888888888888888,17,1.8888888888888888,52,5.777777777777778,468,52.0,15043.0,1671.4444444444443,15,1.6666666666666667,10,1.1111111111111112,5,0.5555555555555556,,,,,,,,,,,103,11.444444444444445,0.6386861313868614,0.42567567567567566,0.47058823529411764,4.3629976580796255,7.755474452554744,0.6666666666666666,42.0,20.0,22.0,252.66666666666666,249.0,501.6666666666667,,,,,1.3333333333333333,40.8,26.0,14.8,248.4,243.0,491.4,,,,,1.8,1.0,0.8,False,True,4,4,1.0,203,50.75,118,29.5,1035,258.75,203,50.75,1379,344.75,137,34.25,105,26.25,2414,603.5,123,30.75,15,3.75,12,3.0,37,9.25,63,15.75,2,0.5,4,1.0,25,6.25,241,60.25,6881.0,1720.25,3,0.75,3,0.75,0,0.0,,,,,,,,,,,85,21.25,0.7664233576642335,0.5873015873015873,0.5,5.098522167487685,10.065693430656934,5,2,0.4,123,24.6,105,21.0,828,165.6,224,44.8,746,149.2,137,27.4,70,14.0,1574,314.8,76,15.2,10,2.0,3,0.6,26,5.2,85,17.0,6,1.2,13,2.6,27,5.4,227,45.4,8162.0,1632.4,12,2.4,7,1.4,5,1.0,,,,,,,,,,,18,3.6,0.5109489051094891,0.3058823529411765,0.46153846153846156,3.6964285714285716,5.445255474452555
931,400787358,2015,12,regular,Northern Illinois,Mid-American,home,27,1,2,,,,2,50.0,0.0,3.0,3.0,0.0,0.0,1.0,20:25,1,0,1,5-39,6.7,43,289,6.9,11-23,158,447,1-2,8-15,19,2015-11-19 01:00:00+00:00,True,Northern Illinois,Western Michigan,27,19,Western Michigan,27,19,8,1,11,23,0.4782608695652174,8,15,0.5333333333333333,1,2,0.5,5,39,1225.0,,,,,,,,10,7,367,36.7,253,25.3,2197,219.7,494,49.4,2315,231.5,298,29.8,190,19.0,4512,451.2,223,22.3,28,2.8,17,1.7,69,6.9,167,16.7,11,1.1,21,2.1,58,5.8,527,52.7,16955.0,1695.5,17,1.7,11,1.1,6,0.6,,,,,,,,,,,114,11.4,0.6375838926174496,0.41317365269461076,0.5238095238095238,4.447368421052632,7.768456375838926,0.7,40.666666666666664,26.0,14.666666666666666,260.3333333333333,244.66666666666666,505.0,,,,,1.3333333333333333,45.2,26.2,19.0,273.0,260.0,533.0,,,,,1.4,1.0,1.0,True,False,4,4,1.0,203,50.75,118,29.5,1035,258.75,203,50.75,1379,344.75,137,34.25,105,26.25,2414,603.5,123,30.75,15,3.75,12,3.0,37,9.25,63,15.75,2,0.5,4,1.0,25,6.25,241,60.25,6881.0,1720.25,3,0.75,3,0.75,0,0.0,,,,,,,,,,,85,21.25,0.7664233576642335,0.5873015873015873,0.5,5.098522167487685,10.065693430656934,6,3,0.5,164,27.333333333333332,135,22.5,1162,193.66666666666666,291,48.5,936,156.0,161,26.833333333333332,85,14.166666666666666,2098,349.6666666666667,100,16.666666666666668,13,2.1666666666666665,5,0.8333333333333334,32,5.333333333333333,104,17.333333333333332,9,1.5,17,2.8333333333333335,33,5.5,286,47.666666666666664,10074.0,1679.0,14,2.3333333333333335,8,1.3333333333333333,6,1.0,,,,,,,,,,,29,4.833333333333333,0.5279503105590062,0.3076923076923077,0.5294117647058824,3.993127147766323,5.813664596273292
932,400787362,2015,13,regular,Northern Illinois,Mid-American,home,21,1,1,4.0,0.0,2.0,2,129.0,0.0,6.0,3.0,0.0,0.0,1.0,24:23,0,1,1,6-50,1.9,38,73,7.5,20-34,255,328,3-4,4-17,17,2015-11-25 00:30:00+00:00,True,Northern Illinois,Ohio,21,26,Ohio,21,26,-5,0,20,34,0.5882352941176471,4,17,0.23529411764705882,3,4,0.75,6,50,1463.0,,,,,,,,11,8,394,35.81818181818182,272,24.727272727272727,2486,226.0,537,48.81818181818182,2473,224.8181818181818,321,29.181818181818183,201,18.272727272727273,4959,450.8181818181818,242,22.0,30,2.727272727272727,19,1.7272727272727273,77,7.0,182,16.545454545454547,12,1.0909090909090908,23,2.090909090909091,63,5.7272727272727275,566,51.45454545454545,18180.0,1652.7272727272727,18,1.6363636363636365,11,1.0,7,0.6363636363636364,,,,,,,,,,,122,11.090909090909092,0.6261682242990654,0.4230769230769231,0.5217391304347826,4.629422718808193,7.70404984423676,0.7272727272727273,33.333333333333336,25.333333333333332,8.0,249.0,208.33333333333334,457.3333333333333,,,,,1.6666666666666667,38.8,21.8,17.0,276.2,219.0,495.2,,,,,1.4,1.0,1.0,True,False,5,5,1.0,230,46.0,137,27.4,1324,264.8,246,49.2,1537,307.4,160,32.0,116,23.2,2861,572.2,142,28.4,17,3.4,14,2.8,45,9.0,78,15.6,3,0.6,6,1.2,30,6.0,280,56.0,8106.0,1621.2,4,0.8,3,0.6,1,0.2,,,,,,,,,,,93,18.6,0.725,0.5769230769230769,0.5,5.382113821138211,9.60625,6,3,0.5,164,27.333333333333332,135,22.5,1162,193.66666666666666,291,48.5,936,156.0,161,26.833333333333332,85,14.166666666666666,2098,349.6666666666667,100,16.666666666666668,13,2.1666666666666665,5,0.8333333333333334,32,5.333333333333333,104,17.333333333333332,9,1.5,17,2.8333333333333335,33,5.5,286,47.666666666666664,10074.0,1679.0,14,2.3333333333333335,8,1.3333333333333333,6,1.0,,,,,,,,,,,29,4.833333333333333,0.5279503105590062,0.3076923076923077,0.5294117647058824,3.993127147766323,5.813664596273292
933,400852680,2015,14,regular,Northern Illinois,Mid-American,home,14,0,0,23.0,0.0,2.0,1,61.0,0.0,3.0,2.0,72.0,1.0,2.0,25:34,3,2,5,6-49,2.8,38,107,5.4,12-28,152,259,1-5,2-13,17,2015-12-05 01:00:00+00:00,True,Northern Illinois,Bowling Green,14,34,Bowling Green,14,34,-20,0,12,28,0.42857142857142855,2,13,0.15384615384615385,1,5,0.2,6,49,1534.0,,,,,,,,12,8,415,34.583333333333336,298,24.833333333333332,2559,213.25,575,47.916666666666664,2728,227.33333333333334,355,29.583333333333332,221,18.416666666666668,5287,440.5833333333333,259,21.583333333333332,31,2.5833333333333335,21,1.75,81,6.75,199,16.583333333333332,15,1.25,27,2.25,69,5.75,616,51.333333333333336,19643.0,1636.9166666666667,19,1.5833333333333333,12,1.0,7,0.5833333333333334,,,,,,,,,,,117,9.75,0.6225352112676056,0.40703517587939697,0.5555555555555556,4.450434782608696,7.6845070422535215,0.6666666666666666,29.666666666666668,25.0,4.666666666666667,232.0,201.0,433.0,,,,,1.3333333333333333,34.0,24.6,9.4,228.6,229.4,458.0,,,,,1.2,0.6666666666666666,0.8,True,False,6,5,0.8333333333333334,251,41.833333333333336,163,27.166666666666668,1397,232.83333333333334,284,47.333333333333336,1792,298.6666666666667,194,32.333333333333336,136,22.666666666666668,3189,531.5,159,26.5,18,3.0,16,2.6666666666666665,49,8.166666666666666,95,15.833333333333334,6,1.0,10,1.6666666666666667,36,6.0,330,55.0,9569.0,1594.8333333333333,5,0.8333333333333334,4,0.6666666666666666,1,0.16666666666666666,,,,,,,,,,,88,14.666666666666666,0.7010309278350515,0.5157894736842106,0.6,4.919014084507042,9.237113402061855,6,3,0.5,164,27.333333333333332,135,22.5,1162,193.66666666666666,291,48.5,936,156.0,161,26.833333333333332,85,14.166666666666666,2098,349.6666666666667,100,16.666666666666668,13,2.1666666666666665,5,0.8333333333333334,32,5.333333333333333,104,17.333333333333332,9,1.5,17,2.8333333333333335,33,5.5,286,47.666666666666664,10074.0,1679.0,14,2.3333333333333335,8,1.3333333333333333,6,1.0,,,,,,,,,,,29,4.833333333333333,0.5279503105590062,0.3076923076923077,0.5294117647058824,3.993127147766323,5.813664596273292
934,400763400,2015,1,regular,Northern Iowa,MVFC,away,7,2,0,0.0,0.0,3.0,1,43.0,0.0,4.0,1.0,,,,33:10,1,1,2,10-74,3.1,41,126,5.2,20-34,176,302,0-1,3-16,16,2015-09-06 00:00:00+00:00,True,Iowa State,Northern Iowa,31,7,Iowa State,7,31,-24,0,20,34,0.5882352941176471,3,16,0.1875,0,1,0.0,10,74,1990.0,,,,,,,,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,
935,400756891,2015,1,regular,Northwestern,Big Ten,home,16,1,1,7.0,0.0,1.0,0,19.0,0.0,1.0,10.0,17.0,0.0,1.0,31:52,0,0,0,5-57,4.2,54,225,4.2,12-25,105,330,1-1,12-22,17,2015-09-05 16:00:00+00:00,True,Northwestern,Stanford,16,6,Stanford,16,6,10,1,12,25,0.48,12,22,0.5454545454545454,1,1,1.0,5,57,1912.0,,,,,,,,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,
936,400763504,2015,2,regular,Northwestern,Big Ten,home,41,0,3,-2.0,0.0,2.0,1,24.0,0.0,1.0,11.0,94.0,1.0,2.0,37:05,0,1,1,3-26,5.0,69,344,9.5,11-16,152,496,0-2,10-17,28,2015-09-12 20:00:00+00:00,True,Northwestern,Eastern Illinois,41,0,Eastern Illinois,41,0,41,1,11,16,0.6875,10,17,0.5882352941176471,0,2,0.0,3,26,2225.0,,,,,,,,1,1,16,16.0,6,6.0,225,225.0,54,54.0,105,105.0,25,25.0,12,12.0,330,330.0,17,17.0,1,1.0,0,0.0,12,12.0,22,22.0,1,1.0,1,1.0,5,5.0,57,57.0,1912.0,1912.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,10,10.0,0.48,0.5454545454545454,1.0,4.166666666666667,4.2,1.0,16.0,6.0,10.0,225.0,105.0,330.0,,,,,0.0,16.0,6.0,10.0,225.0,105.0,330.0,,,,,0.0,1.0,1.0,True,False,1,1,1.0,16,16.0,6,6.0,225,225.0,54,54.0,105,105.0,25,25.0,12,12.0,330,330.0,17,17.0,1,1.0,0,0.0,12,12.0,22,22.0,1,1.0,1,1.0,5,5.0,57,57.0,1912.0,1912.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,10,10.0,0.48,0.5454545454545454,1.0,4.166666666666667,4.2,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,
937,400756921,2015,3,regular,Northwestern,Big Ten,away,19,2,1,12.0,0.0,2.0,0,118.0,1.0,2.0,7.0,18.0,0.0,1.0,32:10,2,0,2,2-10,3.7,54,201,3.0,9-23,70,271,1-1,6-20,15,2015-09-19 16:30:00+00:00,True,Duke,Northwestern,10,19,Duke,19,10,9,1,9,23,0.391304347826087,6,20,0.3,1,1,1.0,2,10,1930.0,,,,,,,,2,2,57,28.5,6,3.0,569,284.5,123,61.5,257,128.5,41,20.5,23,11.5,826,413.0,45,22.5,4,2.0,1,0.5,22,11.0,39,19.5,1,0.5,3,1.5,8,4.0,83,41.5,4137.0,2068.5,1,0.5,1,0.5,0,0.0,,,,,,,,,,,51,25.5,0.5609756097560976,0.5641025641025641,0.3333333333333333,4.626016260162602,6.2682926829268295,1.0,28.5,3.0,25.5,284.5,128.5,413.0,,,,,0.5,28.5,3.0,25.5,284.5,128.5,413.0,,,,,0.5,1.0,1.0,False,True,2,2,1.0,57,28.5,6,3.0,569,284.5,123,61.5,257,128.5,41,20.5,23,11.5,826,413.0,45,22.5,4,2.0,1,0.5,22,11.0,39,19.5,1,0.5,3,1.5,8,4.0,83,41.5,4137.0,2068.5,1,0.5,1,0.5,0,0.0,,,,,,,,,,,51,25.5,0.5609756097560976,0.5641025641025641,0.3333333333333333,4.626016260162602,6.2682926829268295,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,
938,400763523,2015,4,regular,Northwestern,Big Ten,home,24,1,0,,,,3,60.0,0.0,3.0,6.0,,,,33:25,1,2,3,8-57,5.1,57,290,8.3,18-31,256,546,0-1,13-22,23,2015-09-27 00:00:00+00:00,True,Northwestern,Ball State,24,19,Ball State,24,19,5,1,18,31,0.5806451612903226,13,22,0.5909090909090909,0,1,0.0,8,57,2005.0,,,,,,,,3,3,76,25.333333333333332,16,5.333333333333333,770,256.6666666666667,177,59.0,327,109.0,64,21.333333333333332,32,10.666666666666666,1097,365.6666666666667,60,20.0,5,1.6666666666666667,1,0.3333333333333333,28,9.333333333333334,59,19.666666666666668,2,0.6666666666666666,4,1.3333333333333333,10,3.3333333333333335,93,31.0,6067.0,2022.3333333333333,3,1.0,1,0.3333333333333333,2,0.6666666666666666,,,,,,,,,,,60,20.0,0.5,0.4745762711864407,0.5,4.350282485875706,5.109375,1.0,25.333333333333332,5.333333333333333,20.0,256.6666666666667,109.0,365.6666666666667,,,,,1.0,25.333333333333332,5.333333333333333,20.0,256.6666666666667,109.0,365.6666666666667,,,,,1.0,1.0,1.0,True,False,2,2,1.0,57,28.5,6,3.0,569,284.5,123,61.5,257,128.5,41,20.5,23,11.5,826,413.0,45,22.5,4,2.0,1,0.5,22,11.0,39,19.5,1,0.5,3,1.5,8,4.0,83,41.5,4137.0,2068.5,1,0.5,1,0.5,0,0.0,,,,,,,,,,,51,25.5,0.5609756097560976,0.5641025641025641,0.3333333333333333,4.626016260162602,6.2682926829268295,1,1,1.0,19,19.0,10,10.0,201,201.0,54,54.0,70,70.0,23,23.0,9,9.0,271,271.0,15,15.0,1,1.0,0,0.0,6,6.0,20,20.0,1,1.0,1,1.0,2,2.0,10,10.0,1930.0,1930.0,2,2.0,0,0.0,2,2.0,,,,,,,,,,,9,9.0,0.391304347826087,0.3,1.0,3.7222222222222223,3.0434782608695654
